order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_f14605a5c91cc1afc3127c6f,2,prod_c795c2e488ca9f2c32ea7cd2,sell_790018ba7844bff51cd91e42,2025-07-13 03:10:06.076847,73.02,11.39
ord_1a8d7651c5b29c5759801cfc,1,prod_a32afb6a1a2f0d3650f60a5d,sell_0e7084c12f4787935647cb0d,2025-07-16 09:29:19.660918,543.53,70.28
ord_1a8d7651c5b29c5759801cfc,2,prod_30f002b8300f3eb115ec61e1,sell_ab6a4452df8b9344535556b2,2025-07-30 19:49:19.933838,87.6,16.1
ord_75feef45a95848e79ba0e253,1,prod_27a90fd466c4ae2add0ff1a6,sell_a7916e84eec25b0d8aade116,2025-07-29 04:19:26.400621,783.04,77.72
ord_65c83e29566b859f72356a69,1,prod_53c05dc2e4ff4387312b2897,sell_b8eb7785b034282efedaab9e,2025-07-19 05:00:46.187632,49.36,2.38
ord_0c9a08802c21a1b29b5d1cc4,1,prod_650ebb221f37ae3777c9ea03,sell_f18af2ceb93266924b825289,2025-07-20 05:57:31.132134,295.58,20.05
ord_0c9a08802c21a1b29b5d1cc4,2,prod_23ffc51fa1023ec4bb8efeec,sell_d7ec2ea350911152d97b50a8,2025-07-30 18:18:52.641720,113.97,3.0
ord_29543141605671343d4e9878,1,prod_b8efc3001acfb0311a73e295,sell_7769fe0fd8145afa1e0518f1,2025-07-26 07:33:44.592409,449.89,23.22
ord_29543141605671343d4e9878,2,prod_63399fa00a7876ec7f6d0b87,sell_0429b7a9ccef61dde23bd1e4,2025-08-06 09:38:31.433859,396.54,22.86
ord_29543141605671343d4e9878,3,prod_40e6b60312e58c9000fb6568,sell_e0f55e60d966c9036289dcec,2025-08-06 21:18:02.892921,35.44,2.74
ord_a214b1851e74d170c93cf45d,1,prod_5f567caa6478b5d76a7c4154,sell_19b85b03ac5825312fc78742,2025-07-17 08:03:41.188147,44.59,8.77
ord_8e3417fb7e895fbf20ad7c9c,1,prod_260368975beeea0071248b13,sell_31c965864941ba11e19770b1,2025-08-03 23:47:48.491410,1836.18,301.65
ord_8e3417fb7e895fbf20ad7c9c,2,prod_9cb07dcdd4c58c9a3e41fa99,sell_226345d66a0da27dced737aa,2025-07-18 09:58:14.141698,178.2,0.01
ord_e867caed459b1e59271f3b5f,1,prod_992c106d105d5675c784e933,sell_39e6f8b98a914416860e5150,2025-07-24 01:05:30.749218,268.2,44.98
ord_e47c883bcb770158c4350d2b,1,prod_8178ecd496bedc0c68c34472,sell_82d4a131e8a7d13480a42c42,2025-08-08 05:25:29.490312,336.21,13.83
ord_e47c883bcb770158c4350d2b,2,prod_2f8f2e282cc7293fe1ef2d9a,sell_a6a1c88e35618555d2e71819,2025-07-29 06:00:22.363455,250.11,38.98
ord_3ee853a19c385a6a75e2f3f6,1,prod_f90d8ef5941a7ca05a62cabe,sell_1fe6d5d167a32e49bdc14bd8,2025-08-10 15:03:19.795605,303.5,54.12
ord_b9bddd8790c70eb9a5dd926b,1,prod_3efb3eb6f8fcb68cc0a167c3,sell_3dcc8e4589077b6b6427b09b,2025-08-02 18:20:51.457766,618.97,101.98
ord_b9bddd8790c70eb9a5dd926b,2,prod_a063d0b62f81dd009f8d13f8,sell_3a39d56d1285045134e2f531,2025-08-08 17:48:46.683932,580.14,29.0
ord_62b5eb6ba576b757c021acd9,1,prod_972b43c8765150bdfd77469c,sell_b7ae940ef8d817d21ef465ee,2025-08-05 16:17:14.863329,774.87,95.74
ord_62b5eb6ba576b757c021acd9,2,prod_f2fb82e740b022e258e2e32b,sell_8ec6634328e8e54652b13427,2025-08-04 23:47:01.779056,41.46,3.69
ord_589c9f4edaa21e2bf5112cd9,1,prod_f77bf3628ffd454dcf98f5a8,sell_1786aaefe3facc797137d61c,2025-07-14 00:24:20.438992,73.39,12.18
ord_44168afc8930d8fdbd9c562a,1,prod_e1d06f0b0ba88cfe5734ce9f,sell_c83c9af6e728f1826b88bbc5,2025-07-28 14:43:49.036912,25.11,4.14
ord_44168afc8930d8fdbd9c562a,2,prod_260368975beeea0071248b13,sell_f99519c4791dddd506e19207,2025-07-26 08:18:32.331808,466.0,7.14
ord_810d85511ba19e6535c8dd3c,1,prod_d046006e0c09c356f5f8e558,sell_191aa06c379514a98e7162e7,2025-07-14 07:37:10.340415,392.0,64.75
ord_810d85511ba19e6535c8dd3c,2,prod_78d669aa9c23fc707f2d0719,sell_edde6b58a5abf464091e5956,2025-07-17 04:06:32.822220,29.92,2.06
ord_5dc06a38b80ab08094ab45b5,1,prod_c92cc861e9f7fcbb33203e9f,sell_59c4039e69b28dc314676897,2025-08-04 12:51:57.663218,128.58,3.87
ord_5dc06a38b80ab08094ab45b5,2,prod_59420e691820b2919e0bf898,sell_4d7243f79807fe46899543fb,2025-08-10 01:45:23.650813,47.22,7.1
ord_26fc861878d2ddbb3715406c,1,prod_51903bb55d292bd0d439d2d2,sell_abb164a49a47861c3cae09db,2025-08-09 05:56:14.379580,378.48,12.62
ord_26fc861878d2ddbb3715406c,2,prod_9813a3141fa0ce4e4531e90f,sell_52c50fcb4b40cf810ba73a1c,2025-07-28 11:48:10.906332,121.29,0.76
ord_26fc861878d2ddbb3715406c,3,prod_a0cfb4f9352087b749cb571b,sell_11e1f14aed4e1e89aafa04fd,2025-07-15 15:39:39.990362,1635.47,133.19
ord_26fc861878d2ddbb3715406c,4,prod_29f38726e3e6ccc0a86f14e8,sell_8d6e4b95565bb1afe297693e,2025-07-29 16:51:45.304478,103.56,16.51
ord_8922572d838639d71970e51c,1,prod_34b0ac55a4bc07c3152202c9,sell_0025b2cde755bf274d512d50,2025-07-18 23:38:42.541699,53.2,3.12
ord_8922572d838639d71970e51c,2,prod_25acdb3811a6026b11de5abc,sell_5adb56dc6fef4186799eaa1c,2025-07-18 22:29:08.759817,39.95,4.19
ord_6695d4ec479078b2ebe6964a,1,prod_bac3bb76413b4a99b7e5f6b9,sell_b4237056d0f12b0819d5ec86,2025-07-11 22:54:21.768465,152.2,12.16
ord_f496b7d86f2177b7cf1a71b2,1,prod_fa06e6f1e80488fd28b1a14d,sell_c21d85b79d89618b7c63d2e8,2025-07-22 23:48:37.520883,553.03,25.92
ord_24183d4bbd1a3567d070bb6d,1,prod_b5d987fcc75ba81c6395ed0e,sell_baf5065b45af9dcc26cad8d4,2025-08-05 15:21:09.612340,564.73,97.11
ord_a93a6f1a0aaf2cb88b8ccf2f,1,prod_f73b9d2c03245e407ad6278d,sell_83f6b8a2eee6437281f50f73,2025-08-04 11:45:31.756054,236.32,43.99
ord_a30700e39a96f0b259fccb3a,1,prod_3269595007d02056e64d68a1,sell_13e46d2c8a9789b3e32fceb1,2025-07-18 22:30:25.296166,202.95,7.37
ord_9fea3b5d378fac3ceea063f2,1,prod_a4b04207e3cfeffad3091060,sell_9584d63aab9fd9694d527397,2025-07-27 18:44:51.657399,845.09,92.12
ord_791866df66bcef3e60843d31,1,prod_f2a28fd0c31be64ba0544fbd,sell_221339ccb2378e10c450e107,2025-07-28 19:47:18.768019,619.06,46.64
ord_cfcd29844f22c6b7d92195b8,1,prod_c9ac851626f52f7a575e9026,sell_a61a14fa438dbd8259da7dd5,2025-08-02 05:36:05.912776,156.27,10.92
ord_7dd669545f20d098ee17e6fd,1,prod_b22e650dae90b06e656c9524,sell_0e027b728919f6a923294aee,2025-07-17 09:16:50.989559,617.09,21.33
ord_7dd669545f20d098ee17e6fd,2,prod_cc7f2521ee55aa0f84978cb3,sell_e839a1e0e9889c8b3217c6ad,2025-08-03 22:29:56.862039,25.63,1.03
ord_f2febc585262e90efd13abb3,1,prod_c01f6147310771429eae89e3,sell_9c574bba99e972c15a3ca2ae,2025-07-19 08:10:59.942207,13.16,1.09
ord_e48201fb316369303fd43748,1,prod_84b0d6a247cc078c601e82fb,sell_85a16e65331b32d99cdf4429,2025-07-29 14:17:34.598182,1428.52,57.95
ord_2588a5035076492608d631cb,1,prod_8cd23f39ba5fba8fd0c4e5d3,sell_4d2cf4d281344d7fce096051,2025-08-09 14:18:27.998333,1431.94,228.61
ord_2588a5035076492608d631cb,2,prod_3c608cb470f51159938d7a77,sell_2e5fe7b8b841112dda13c85c,2025-07-25 05:38:08.667399,26.83,4.54
ord_2588a5035076492608d631cb,3,prod_7b83700f78ecd90fcbfce5fe,sell_141bb9fe7a48fe22f37bb591,2025-07-20 02:53:44.652557,23.74,2.94
ord_2588a5035076492608d631cb,4,prod_37314196397c84c466ab3bb0,sell_37dc263ad4ab193592101dc1,2025-08-08 05:48:41.030980,398.5,25.98
ord_2588a5035076492608d631cb,5,prod_e86e165eaa673bdf3ea0b964,sell_129ef4dfe29bbe87f97155cb,2025-08-04 22:41:20.257766,39.42,5.94
ord_c09d2adb01a8d60a79320fa3,1,prod_398a3d819fcf357e334e3c9c,sell_69344ebba83d870d73af9aac,2025-07-16 10:40:26.623009,319.57,17.96
ord_e68795059188d4f76b6c1367,1,prod_fa75f544ca36bcae2ad8f4ec,sell_1107a5bd510819ec24bba693,2025-08-03 20:08:29.532018,1443.58,279.28
ord_f27495f83302427df0f9f059,1,prod_75b5e751efc910d56825756b,sell_0f1eed05660959a8a6570027,2025-07-21 20:37:26.903922,48.67,3.65
ord_f27495f83302427df0f9f059,2,prod_f5a042ebcdd593cb70019025,sell_171723c715516032ac5c969c,2025-07-21 08:01:03.932524,28.64,0.04
ord_cde68deedce46a8d2495b917,1,prod_751351dd6a1fa1bc19382552,sell_b8780811331dba89d13a7e18,2025-07-14 04:13:52.412878,907.52,18.94
ord_24da65b0f575900dd1e2720d,1,prod_25b61904fd61c1e436d6d9ac,sell_b7958e00cf7ebebff63c834e,2025-08-05 09:47:55.904620,93.82,2.49
ord_24da65b0f575900dd1e2720d,2,prod_848096d94475c92ea814b3c6,sell_858bec3f20dd4e3bba5b254a,2025-08-01 21:02:24.527360,1920.49,367.57
ord_848d2ae2826ddbed787e7e73,1,prod_32c75c6c84cbb3df934168e9,sell_287a6292a6e4f27a70e61d80,2025-07-23 00:24:30.788913,166.5,12.41
ord_40d99a162e1d6ee4a0b3caf6,1,prod_ba267943b8d9067c6f56c470,sell_906e88eb7eb10315f2bdd368,2025-07-20 12:34:12.818358,1318.1,4.7
ord_40d99a162e1d6ee4a0b3caf6,2,prod_7fc72b5dce2f3169719e91c6,sell_18b46e65d637162b25a44261,2025-07-18 22:58:06.865868,1103.54,51.45
ord_10a80d1ae6c0fe1276e8341b,1,prod_6934190b330c741d44f007b4,sell_d97d72ddb89414548ff1987a,2025-08-03 14:26:30.184248,713.64,20.02
ord_138b993c72cdfed57ba58f8c,1,prod_37f819a5cb8c9f339b2a4d45,sell_6be194e327c9abddc89474a4,2025-07-25 17:00:14.373567,309.45,57.94
ord_3bd24dcf11d6b60c54850ae4,1,prod_39c9e4baa24b7b9ce02fa11d,sell_868bdc6a1b7487b116893934,2025-08-05 19:41:09.065530,402.37,70.36
ord_3bd24dcf11d6b60c54850ae4,2,prod_29cb8f75577ea1a83755419a,sell_2e5fe7b8b841112dda13c85c,2025-07-25 09:37:19.132391,260.19,38.64
ord_a2964f73084f296a9aeeb9ec,1,prod_dfeff2ff420145c712c25ed2,sell_cf757e1a3aa24f4a1837d6cb,2025-07-31 05:44:03.389264,6.63,0.46
ord_601405f87e548ad82a86f2c2,1,prod_5a43cc1d53a5617d026f42b8,sell_72c8c2a52f0ac7e2186fd573,2025-07-28 20:06:06.484632,111.06,5.4
ord_601405f87e548ad82a86f2c2,2,prod_4398e485166984d343d18d49,sell_30c5844177068503ca697540,2025-07-19 01:48:46.895521,69.53,13.09
ord_601405f87e548ad82a86f2c2,3,prod_6fada65b7ffcbbea1ffc8d89,sell_989ed16dec23500504304522,2025-07-29 21:06:33.409738,188.47,5.59
ord_9b3ec1fb4f4eb9beef781a04,1,prod_7a8c57e64430aab1a8a85284,sell_f4d7ceb52141f2f13e17dad7,2025-07-31 08:31:22.095371,361.51,2.7
ord_d7ccd803ec93da428ccf08e3,1,prod_e8987a91d560a92bc534db77,sell_9463d059d9a4c195e6225bc7,2025-07-17 17:51:10.247678,73.94,8.7
ord_902b587cb5e9ea5252bb73e5,1,prod_51979f4d30771ad45e63881e,sell_66f4742ed7237c1135fec678,2025-07-20 10:52:44.259835,638.33,4.8
ord_366a5990fc0157035e68c709,1,prod_949d89653b47417f9fc7c52d,sell_aca7b844e68bfb9ae4d207b3,2025-07-18 04:27:38.545767,1796.61,221.04
ord_366a5990fc0157035e68c709,2,prod_7be919fd84a03ebfae4d47aa,sell_f01a07c2d6c7eedc4965de4d,2025-07-31 15:50:47.606651,290.42,25.3
ord_366a5990fc0157035e68c709,3,prod_e34aeda6e78f6a9013f3a0d2,sell_26c2f727156fc966807af4ee,2025-07-31 10:03:39.774462,1353.16,159.53
ord_93f1a6b10ba73132a7e420f1,1,prod_f0c0aa94748be5b632bf737e,sell_6672aa2fd96bb815cf8fa0f9,2025-07-11 23:29:04.943006,331.73,29.97
ord_e3a605094f39e43721337cb9,1,prod_0cef16e416867e4c60603285,sell_90c5f9f38e2025bbe838358e,2025-08-10 11:51:25.149073,492.65,5.95
ord_997e6112ee806a4d98fa4a98,1,prod_4259e94e2055175b9237c43c,sell_bb08a48bf0605319e2212133,2025-08-01 17:45:50.825894,801.73,49.33
ord_33f1a4d69ed7bd9c5a392fc1,1,prod_c835eb980f27befd21542db8,sell_7d0b56a13a6953fc9038bdd1,2025-07-28 03:05:56.845831,146.91,27.18
ord_33f1a4d69ed7bd9c5a392fc1,2,prod_c1527c18f324506edd271730,sell_41eacedf88f7ae38e1a9b16d,2025-07-26 09:03:37.262422,532.3,40.92
ord_dd4b8832bb55edc4d09f2131,1,prod_7fa4301582e49b63e9f8d6e2,sell_ed2653cc7dec2ff52184b65b,2025-07-14 00:31:04.147772,419.26,62.63
ord_c758ca99a263da15812241b3,1,prod_d25a020674ac6da7a8538026,sell_5db9372af747f6a2a1ffdd98,2025-08-01 05:58:11.389153,242.36,29.07
ord_0d1bf56487d20a30a3236322,1,prod_1aefd916afea9ab7b0cc9d28,sell_975e12c62d68c5680316bb1d,2025-07-27 03:44:59.310960,133.34,20.99
ord_0d1bf56487d20a30a3236322,2,prod_ee911e5437ea96dc1df8f530,sell_4d613f6b5894dc18065dec59,2025-07-25 13:59:07.256356,396.03,14.24
ord_8ef0d78645643a092d5a694a,1,prod_1d86ad3f673c023f2b8e8ee1,sell_1cd69bce54d3a3ebcb4dcc5c,2025-07-13 06:34:27.529883,1154.76,206.57
ord_4f77ff7ad7b688fd36a81716,1,prod_091b9ba861cd43c0df6b0546,sell_226345d66a0da27dced737aa,2025-07-24 11:00:38.180441,109.47,9.03
ord_e8935fcb94a7a52d75f04a9d,1,prod_3994c74f6487307952b692c9,sell_b84fb1bb5b4ddb97f00c261d,2025-07-22 18:14:24.448066,46.32,2.69
ord_05011d8855a77a2135dbcbf0,1,prod_cda8cc0f91040abb4c16300a,sell_00ae6c69bad3f18010273ea4,2025-07-30 02:02:09.529392,423.31,70.89
ord_05011d8855a77a2135dbcbf0,2,prod_55e555fe64e4c482c659653c,sell_e997e8d762ab1aa091cc2afb,2025-08-05 19:52:52.306617,337.69,67.35
ord_05011d8855a77a2135dbcbf0,3,prod_2cf80c2f19810439ee5f30be,sell_c63fdfe69c284ef4c7badbb0,2025-08-04 18:10:38.091170,656.59,19.94
ord_05011d8855a77a2135dbcbf0,4,prod_799f14a06a851c759e623583,sell_0d744fa5d4043121a1ec9c84,2025-08-08 22:55:15.922459,145.22,22.76
ord_05011d8855a77a2135dbcbf0,5,prod_1914379e70fbb97ea1484ae4,sell_1f9d6e7de23579f5426f039c,2025-07-20 03:45:11.085871,303.1,28.9
ord_6ad50c074605c814026fcb78,1,prod_7ed2482a6ea41c2322a71d4b,sell_27ad3eb77a896b125dfa6957,2025-07-23 01:35:11.948484,113.46,5.54
ord_6ad50c074605c814026fcb78,2,prod_fea636b771a20e923f42a3e4,sell_757e333f93cb26a683b2b637,2025-08-10 07:35:35.516565,120.38,0.45
ord_5eae247d06bfdef4525a585e,1,prod_c26e361670cf8410bda63a47,sell_31f15db86b2701970066035f,2025-07-28 21:25:54.774243,86.2,15.04
ord_5eae247d06bfdef4525a585e,2,prod_501a1305249d601c3574a411,sell_7f9e1d948d885082d7851b13,2025-08-06 10:28:06.798866,639.73,24.14
ord_bb6e634970a845cf1bf1cf3f,1,prod_110ea9226c649fdba7f86657,sell_ff12365de6e98ee152d89bd0,2025-07-13 02:59:31.576386,17.41,3.26
ord_bb6e634970a845cf1bf1cf3f,2,prod_d35b355d5945bfc9c738ade6,sell_53bb4fc53ebada9147ad469a,2025-08-08 09:45:48.540286,214.45,27.95
ord_bda00a071a55869067795096,1,prod_9d797582afa3a0f320458ad0,sell_89213b50d27e9c753633122f,2025-07-17 16:24:49.822633,926.97,117.29
ord_a58b42b4a19fb92fcf0a42cb,1,prod_c5327d637f164afa414cbb72,sell_461171f03de76a1adfd3255e,2025-07-20 10:28:34.268365,506.61,46.23
ord_c499f3ea989333fdf1978edf,1,prod_c3ccba2ff48a8f289999b454,sell_a3ede6f991fd847300f041f9,2025-07-25 02:34:53.769625,353.8,36.25
ord_5afb5bc427c5fbb7b8815b37,1,prod_d54de8f145d007cf2f554337,sell_89f77472e7a3beae428f6d4e,2025-08-05 07:56:54.539573,1314.81,255.88
ord_6d6e5c399f06434d95ca8b34,1,prod_171f3fe1c4189be2ee6abee3,sell_562637a4e051fc598596d239,2025-07-23 17:12:20.036425,1364.62,180.39
ord_6d6e5c399f06434d95ca8b34,2,prod_83d3534dcd24195a0a024364,sell_ce677507967d5093b6bf3ff0,2025-07-25 19:22:48.090913,254.0,36.5
ord_dfb45c0ae7e5e941be3a8f1a,1,prod_5210c571cc674507816af141,sell_1bdfc48c1dafe5bb3930211e,2025-08-03 00:56:41.316784,55.91,4.29
ord_dfb45c0ae7e5e941be3a8f1a,2,prod_4aa58e6272366e6110543f35,sell_ef95602d76803e8898162ef3,2025-07-18 17:39:32.407855,349.24,19.44
ord_87fd819a3632f61f30d8be65,1,prod_5ab0b03702f7134671786b63,sell_9461013b18a014a8dee5d559,2025-08-06 19:30:37.553123,74.43,0.23
ord_44052d2b707451dc3025d120,1,prod_87dc28ec79cfeb2cc55860ad,sell_3a39d56d1285045134e2f531,2025-08-08 15:34:10.485799,466.3,52.89
ord_44052d2b707451dc3025d120,2,prod_9cb28170cd714e5122115523,sell_ded035a540ed6dbb83df2877,2025-08-09 16:47:14.318030,1499.77,266.51
ord_44052d2b707451dc3025d120,3,prod_529477f695f6fd0e67bf3cba,sell_ef95602d76803e8898162ef3,2025-07-28 09:40:26.747239,1410.53,109.22
ord_b1623637849ad561e3170730,1,prod_f8866e44014c6260ae73952a,sell_7b79feddf2f272c122105ff6,2025-07-12 02:46:59.130452,97.7,13.48
ord_af84e637fedcdf688f8a8c0e,1,prod_e2b3688b559f1280d980a5bc,sell_2bd85b68bd22dffbe261e87c,2025-07-15 21:51:19.259860,124.88,21.68
ord_b650bb1ab1b00ffe8b707c24,1,prod_f15d489cee42354063705a74,sell_7aa826090f588ecc6089668c,2025-08-03 14:20:39.486153,798.52,141.12
ord_6f02ee7b0d579c3e87f20302,1,prod_b586b2ef2f04feb53463ed32,sell_162cfbbecbf3c5d01276eaf8,2025-07-28 22:03:40.916942,93.92,11.54
ord_6f02ee7b0d579c3e87f20302,2,prod_bf091491becb35544002cb1f,sell_9d3dd7eb8f008478c9460be5,2025-07-12 01:57:38.181796,303.14,3.68
ord_f73b7a291ccc0e80a55a3bb6,1,prod_7d5ad960323516c57a52c6f8,sell_a7916e84eec25b0d8aade116,2025-08-02 15:39:21.826502,202.54,32.12
ord_f73b7a291ccc0e80a55a3bb6,2,prod_d7a9d4ef1ad06d89d5720c60,sell_c52a39be91303a4b83847fbd,2025-07-31 20:22:08.615020,424.18,69.8
ord_a289171aab585c14a77c4c53,1,prod_15da6e68722f856a1a0f1724,sell_11fddf9156927b383c565cd1,2025-07-22 05:20:43.263851,382.52,72.32
ord_a289171aab585c14a77c4c53,2,prod_6dce1bd0e85bc51a181dbc8d,sell_3e4667e13077f9ce74af3c28,2025-07-25 21:09:11.322874,126.69,8.1
ord_a289171aab585c14a77c4c53,3,prod_48c29120f71714f8e9736439,sell_ea4f2488b7c539c8077b3d97,2025-07-19 18:00:58.427015,176.32,20.42
ord_7308fe3331ffe5a3a7409d66,1,prod_b7083c54e88cce6eb5cdd481,sell_35f9863a54f08ec5cc721b4c,2025-07-29 15:43:45.855003,428.84,64.24
ord_7308fe3331ffe5a3a7409d66,2,prod_14245afb78d23e9c52dc6e45,sell_40f115e2da5767acca90079d,2025-07-16 22:38:39.841616,193.73,17.04
ord_2453451b1e7e449dffecd49b,1,prod_40d2ddd5b519b8c73fbda332,sell_72312e5fc761db259d35fbb0,2025-08-09 14:48:32.853215,465.71,5.39
ord_85e27966ee05c4d4311e9515,1,prod_c335e0e0969d906d0d7c3214,sell_f937f2a621b5c6c0223896a3,2025-07-18 21:56:04.433001,238.26,16.39
ord_25edb08e5273313682e607a3,1,prod_5ae83cdd2f7c71dda7b9afb3,sell_ef6d58a766e9409bd1739155,2025-07-26 21:19:03.391816,66.05,7.68
ord_25edb08e5273313682e607a3,2,prod_474b0f60f7b62a6d21798be2,sell_7377cecc4d5a381694672e57,2025-07-26 21:08:21.942649,554.61,59.99
ord_32a157a7ac7ab5e9eacd824a,1,prod_d1406002676a094227641ee3,sell_57f7e0f671216112413e8366,2025-07-25 05:44:05.091491,336.23,55.31
ord_32a157a7ac7ab5e9eacd824a,2,prod_f4b45fe9b393b2edcd39a7de,sell_c5066dea3268ae408f611255,2025-07-22 12:04:20.764243,14.76,1.9
ord_32a157a7ac7ab5e9eacd824a,3,prod_505c2de918bcc9d804ee51da,sell_d91baa5891048203a9fa8f37,2025-07-16 19:05:42.839604,5.4,0.22
ord_32a157a7ac7ab5e9eacd824a,4,prod_8dc23e8d2e3518b83cd1fd06,sell_6bd12bfb46133f150ba4fdc2,2025-07-30 17:06:57.368907,188.65,24.98
ord_32a157a7ac7ab5e9eacd824a,5,prod_405795c2463f226acbe095a1,sell_778f8327a914a09b21256552,2025-07-19 07:49:56.983961,31.01,6.17
ord_9e4126a2cf0c507330a3fb80,1,prod_c62de25ac35abbe657afaa8c,sell_e7f84f04b62bec59bd0d324c,2025-07-16 03:24:32.727928,765.52,82.37
ord_9e4126a2cf0c507330a3fb80,2,prod_30c8a47d4e566bc9435a4a92,sell_9db1fd7f02612f9270c267ff,2025-07-21 17:10:31.617549,461.44,12.24
ord_bfaf6a893d000e55d5ce8f6f,1,prod_929b343f9932f0c761e3e2a5,sell_dd88534d1a4d914437c24868,2025-08-05 17:33:08.943270,518.96,2.18
ord_bfaf6a893d000e55d5ce8f6f,2,prod_aa6c77c265de45967125a697,sell_f093dec9f078896dfab36564,2025-08-03 13:16:33.343914,22.64,0.66
ord_ae51cd122b2956fd71e2e084,1,prod_5cf61cfcb482d68f117977e9,sell_95f31354b249785c80c21edb,2025-07-25 20:23:23.712333,251.25,50.01
ord_ae51cd122b2956fd71e2e084,2,prod_9afdecab6542d5cebb67a3f7,sell_aedfc6029c99bf9489632cfb,2025-07-19 19:17:44.139532,412.35,79.44
ord_ae51cd122b2956fd71e2e084,3,prod_e0679f9331bfa3ec14bc3226,sell_6d84d10a8c577fb8e8f1a55d,2025-07-20 22:04:35.045923,65.0,3.74
ord_62c71f9238b6fa0362f51332,1,prod_9bcfbc5e243356338053e03e,sell_fe7f9fa962c7812017d8b885,2025-08-09 19:56:40.201727,1440.15,117.37
ord_d426f0e8d2cb1a9a7c248d7d,1,prod_365b76cd51b77d7083f7f275,sell_1375261cfe2bd0e0e8c4f04f,2025-08-02 03:38:06.988512,391.16,19.03
ord_2389c519c54fc1955727df59,1,prod_96d0614a7fa221a2f7ba0928,sell_0dce4a573a4658370f687cd0,2025-08-01 02:11:23.897335,189.68,2.53
ord_26d940d520f71742329c1025,1,prod_03ab436406ecac30acd42191,sell_cfbb3018b0724455251682ac,2025-07-12 08:02:50.907324,113.59,1.54
ord_aff66f2298c7923c09dd5fa6,1,prod_a6a76c98d04fdd095f99a69c,sell_3452e995a8edaa511aacfcf4,2025-07-27 18:11:44.845721,516.27,80.47
ord_aff66f2298c7923c09dd5fa6,2,prod_7ba3201386c92077a83262b4,sell_ce72a17146bc828606196888,2025-07-31 23:03:41.703420,924.01,124.75
ord_aff66f2298c7923c09dd5fa6,3,prod_38beb3c51b6ca9815e0a0d4a,sell_999408a67ee44bf786a008f2,2025-07-21 13:42:25.745660,384.57,68.09
ord_93e8f825c70ccaa2a145c8be,1,prod_83b91bf71c4de17d32c0b5ec,sell_cdbaa5a218d1f9b4c7d044e7,2025-07-28 20:41:50.510510,184.5,32.7
ord_93e8f825c70ccaa2a145c8be,2,prod_9789141f75545269fd40a837,sell_992ee12c33002c7938b9dc18,2025-07-16 22:13:29.072155,797.18,108.86
ord_93e8f825c70ccaa2a145c8be,3,prod_398cba7acecdbb6d2b33ab3d,sell_7e15e254dbc4dd71a0e0e419,2025-07-26 13:20:31.081638,410.72,62.22
ord_d163172a3864a86c5211c7b6,1,prod_e43fb46122c7473be06229cd,sell_b57ae3988204064c7f95e469,2025-07-24 13:58:27.755091,40.82,6.64
ord_d163172a3864a86c5211c7b6,2,prod_0650f3f1294e121b08be610a,sell_59cd66b51d3ffeb9c68b2d9c,2025-07-28 00:34:54.921544,1640.24,201.82
ord_d163172a3864a86c5211c7b6,3,prod_2e02dd1feadd3ebb8331e68c,sell_9551fb5fce5542e83a07b673,2025-08-05 20:43:45.864825,34.08,6.45
ord_646ed3ae12d1c0b52236fc84,1,prod_795c18594aae4e2d932c5a4d,sell_6636253a45c98cb3ab7d2e5c,2025-07-13 06:59:20.032010,523.22,78.36
ord_8aba1c4179ab45d02b32f586,1,prod_513d6a439b49813e8e1f2eba,sell_b507d05812b6b7435f2ab930,2025-07-22 11:45:10.494008,99.33,16.04
ord_8aba1c4179ab45d02b32f586,2,prod_d7f8261d1eed69e54da00336,sell_73807e161cbb2d6f5674bdb5,2025-07-17 09:20:52.262139,224.05,3.88
ord_d842431403c2094f78d28141,1,prod_7420ef5a51c5e0e960706c2d,sell_7bbc91803911d632e2dbe386,2025-07-18 20:02:07.156368,537.39,54.52
ord_8c898f4c8463e49b72d44a0d,1,prod_0116881a1618e16fb1af55a6,sell_ded035a540ed6dbb83df2877,2025-08-04 17:23:46.302524,971.77,1.01
ord_1ef30de16cd51f33cc65f9c4,1,prod_384824ccec6a1b702035e46f,sell_e8c2707ce3f4d535564c5d1e,2025-08-03 06:44:03.941508,1344.78,91.92
ord_8eadf703adb53fd23ec91303,1,prod_40ce9468f6a44f8916afc3fd,sell_ca9ef4f156bb58c81593bd50,2025-08-02 04:17:22.003574,549.57,106.87
ord_8eadf703adb53fd23ec91303,2,prod_c21dd7204e07159a0bd5a5c6,sell_5cf77f869b9079368f5f34f8,2025-07-20 14:00:26.799812,516.96,66.87
ord_8eadf703adb53fd23ec91303,3,prod_c92429ef42308046cbc7dd2b,sell_4ccf00bd315d3a305d0ae8da,2025-07-28 21:00:46.240863,417.01,31.36
ord_e91670ddd04b054c13ddb73b,1,prod_1656100670397106cb7dffef,sell_46e8ab44dc78b93c7d811fbe,2025-07-27 08:57:49.005062,181.28,7.1
ord_65437acdd0d70b280ecbb9d4,1,prod_95cbeed7f7371d6adae21427,sell_45b912ab12917b56566d5356,2025-07-28 14:03:14.287000,144.89,11.43
ord_e42a531f58b5135419905424,1,prod_d85cd140306549a20abaa48a,sell_23dfcf3882a6ed99c9686f87,2025-07-27 09:29:04.796142,127.71,18.08
