customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_2b59e93389d6170305f069f4,uniq_dc4564c997102a9a5b90c239,95332,Columbus,OH
cust_9ea180672e1461bda6b12fdf,uniq_e72c53869d9a0a6ad9d6f5da,87908,Los Angeles,CA
cust_8e25b72cec8a88f39bb4e35c,uniq_5b1d7029e8d848d74c2f294c,27842,Baltimore,MD
cust_9c456d9edf483fefbb2241df,uniq_1e6a6e5484ca63e3e926c55c,49378,Paterson,NJ
cust_fca0b653e069a4e041e1aeaa,uniq_7ba9781644190cc848542c0c,52030,Fort Worth,TX
cust_2ded25276561ac60b91ff297,uniq_c9919e60d81d9bb04158ad62,89064,Green Bay,WI
cust_dd5ed6a993516cece460cb1b,uniq_9d9e7153506ceeefce58c666,36326,Philadelphia,PA
cust_2caa1cccb77f685296e599ae,uniq_79cd352611a15798abd2f319,72784,Miami,FL
cust_3ecc9bfcc43fe2a5ae2d313a,uniq_1ffc221326130cf56032acf0,51180,Austin,TX
cust_b7a6ffd4fde53cfc8b4aee0d,uniq_5252f0b64f491faafd0bf434,33283,Aurora,IL
cust_2c9cbf6f0d05d2c457294fef,uniq_8458ffcc9b4ef58135b90ec5,62198,Joliet,IL
cust_a38cdaf5f811ab83b8952247,uniq_1732cb5e6b782105d48af4b7,51830,Rochester,NY
cust_1675045eb84f2daaf320b1b4,uniq_524dedcae0d964425d0bdaeb,48200,Sacramento,CA
cust_6d076ec6ad4e2d2f029fab05,uniq_c3af785cb6aa8376b7fd5005,92955,Buffalo,NY
cust_9fdd29891760a69a5365a079,uniq_637568cd3b6f84c7ebf9b5bd,74357,New York,NY
cust_464366622da6e52f033980e4,uniq_3df879222202643f818519d1,85481,Joliet,IL
cust_8878b8f583e12b2223edbd7e,uniq_cf4f57059f863c89a918476e,41775,Winston-Salem,NC
cust_1c159cf8be26a236a69e92ce,uniq_74a3363556e5797ea615ef08,52714,Houston,TX
cust_73c64d6c8a4db0f034acaeca,uniq_e1de02e3f5028937af9012f4,59290,Los Angeles,CA
cust_e7502ea5ba1a9fdc2e85f4c3,uniq_5cadc5c1b2a2934bfd7cbb67,46739,Norfolk,VA
cust_522af92a1466c37655864819,uniq_fb49a46fcca2e92e13a93558,61502,Los Angeles,CA
cust_78978f8fa6dfa72ecf8667ed,uniq_6c2aeea3f2a62b6ad24a0e55,57843,Joliet,IL
cust_06a59085b57e09f1d492ee13,uniq_3fafbc00ac51ccf738613824,24927,Indianapolis,IN
cust_85e3798d8c1836b6723f4dff,uniq_82ee574b29bb6c9874496db5,83905,Orlando,FL
cust_6f41da45dacd584da4705440,uniq_4af22a668ba389185e8c73a1,36188,Kansas City,MO
cust_8e36adf7bc073cbbb59e387f,uniq_d4739e37a4280596218eded7,87624,San Antonio,TX
cust_361744e7625ac738c4a8cae4,uniq_32c3e404738acb0b26cc3bc6,81516,Philadelphia,PA
cust_f76a71e49b7df06f5357dfcd,uniq_f49fc9c77f8ad1d612bce6c3,33583,Cleveland,OH
cust_12be857217d26c7e727752f5,uniq_de5302e1c9b6ba44d73d2766,99353,Tampa,FL
cust_1662144ab73d97e58a77b3f9,uniq_79bf3794c2e66b83017101ae,82102,Columbus,GA
cust_f0d1f0cb8b26341499654803,uniq_32435516651b22f186cf2bbf,13527,Joliet,IL
cust_33dcea28ebb684933eb55104,uniq_63bd0d5485e9b503a6e872ab,70505,Raleigh,NC
cust_5675fd620f8bda2af85c8f35,uniq_fd59c7d450a7c4a56a657d50,37479,Austin,TX
cust_b19c95f7a15abcb1190ec567,uniq_d0d04fefd8c87004a9eb7c45,67469,St. Petersburg,FL
cust_3f7e1b66cf6f6c175079371f,uniq_59f9f8486fc6dd6ed20ea1eb,48185,Sterling Heights,MI
cust_80fdf49e5d404a3bc07a4ef6,uniq_7d14ff90d22e20b5a758d5d4,19064,San Francisco,CA
cust_cf3acf25bd642c6cd48e9ad9,uniq_9b712d31809ec632d79fc97d,63627,Syracuse,NY
cust_95b4805ae39e7811f553c99f,uniq_22a782fc50f81c9bdfc6fcc6,98208,Winston-Salem,NC
cust_4f474f0850bf602aecac30d8,uniq_fa2324290123412eb4018778,75444,Paterson,NJ
cust_17caf172871f4593fe61ce69,uniq_eb9cd19114174b7cf5845bbc,28242,Green Bay,WI
cust_34ca39e481e573742f841b1c,uniq_808b9446f6504bb6a5d344e9,93012,Erie,PA
cust_a325151ec7feb8439d35be2c,uniq_0c64416ec610097dd48b364b,49692,New York,NY
cust_216daa0047939dd8f9abb987,uniq_b7bd82cdabb971e7ed65ec92,41722,Durham,NC
cust_066abc5ce8548626417fdd4a,uniq_ca724cc473b91a0cde452f7d,43119,Dallas,TX
cust_d2b86d40359eb0600b6f972d,uniq_1b70f903b8cd2d1f4ddf80ec,96332,South Bend,IN
cust_0d5f5c5d5583c6f0bc1b4e44,uniq_a2f0f5a99ef6097414e29da4,30203,Los Angeles,CA
cust_e9abcd02d1cac64b9b9e9489,uniq_7df2d8d45731cd08671ebc87,65460,Seattle,WA
cust_9fe6653f544bfce276eab971,uniq_41770dfc73e075286ab1ce2b,59412,Paterson,NJ
cust_a8f1e1a6377283f895aac68d,uniq_e872260477ed08d7f68c352a,19694,Vancouver,WA
cust_61601a55297895736bb13b70,uniq_7ac2dc4d316384fe400406b6,68860,Chandler,AZ
cust_32ea53ea7a31be7831ae410e,uniq_972352049ced8e74d4feec75,88372,Bellevue,WA
cust_8e1d2b5de186c9edb10a7a2d,uniq_e0fdf5cd1c27f60d0bfe9ccc,72814,Springfield,MA
cust_b8ce0d800262d2994e102bff,uniq_42f34f1ddfbc67936428b973,86315,San Jose,CA
cust_e7d33316d29537b5b31911ed,uniq_f1c8fafe882e6d4971c43265,62534,Raleigh,NC
cust_9ddce3c7ff442015e0c31150,uniq_38d6d525912eb6a1e4a13c07,80040,Sacramento,CA
cust_37d52a4d3e40d9640bda99e3,uniq_ca57312355b566e8c827ddbd,76402,Sacramento,CA
cust_1f0cda15a11b089f60bb88a8,uniq_f4a202afd83fe2f8cab17c4a,64827,Sacramento,CA
cust_416484080b1a6577b3b1db6e,uniq_ac6111a6ea64d91ecd875aa6,81256,Boston,MA
cust_33c7424ac4e1b7bca216f813,uniq_9cbdaa3489ade2d9e5cb79bb,14818,Toledo,OH
cust_c1df455b995a2bf8e1ec7172,uniq_24563225a14b36ce591f030d,57124,Milwaukee,WI
cust_010aae48b1a2ade71df2dbed,uniq_c90ae2463ef0f6e8786e30c6,80373,Winston-Salem,NC
cust_947852864bd9a97f43903b07,uniq_98d1d4f714255917914a8f76,87833,Fort Worth,TX
cust_ddd3bbbcd6e41c446916efee,uniq_e9c2e6110890fea81dca334d,93647,Orlando,FL
cust_91e4e7032004ee85fd2eed74,uniq_7aede8b307efa8ef586c0a99,21138,Tampa,FL
cust_e42b1f7817828d1733fa9e38,uniq_3f1d258244917636c4e980aa,24335,Grand Rapids,MI
cust_1e42770fdf147533e99a03da,uniq_5776979c626fc8c3b190fa58,42536,Houston,TX
cust_da8e2e92cd696b663d2d99fe,uniq_927d4af3ad68be8ef992d6b3,96193,Rochester,NY
cust_8e320adef75d51700bebe996,uniq_dd806578d84262a3437c7a2f,97122,Jersey City,NJ
cust_2063e3d135adfc7867508923,uniq_bfb5351f0ea5e45f99421586,56531,Cleveland,OH
cust_5cf88b8ae0d7c88c1e25301c,uniq_a1fe2ddd2b9cb26727c8a482,31802,Akron,OH
cust_b4439e7b37c9c51d85cf598e,uniq_3d4570b165ce0bdb540686cf,94803,Austin,TX
cust_f45a303a59c47f1c4dfef8e6,uniq_20dd40db323e2d57c6c4b45a,90304,Raleigh,NC
cust_0149593940b8e887e9588c3f,uniq_84d66ee2ea939269601d438f,15806,St. Petersburg,FL
cust_36a3d4ded0ea2eda8f9b0a1d,uniq_166ad992cb7ff31aec2d1353,83822,Dallas,TX
cust_a141bfb4b1753c7deb8829e5,uniq_918babb685ae19c9cf65d916,94545,Spokane,WA
cust_6ee9829f0a920e3df0fb525b,uniq_15f521d8b18e4e7a7ad3bda9,98797,Edison,NJ
cust_5f5e0b956ef54bda6048c504,uniq_fa54e095841e64f79f0a9c2d,94769,Newark,NJ
cust_895481c9dcee9ea71149a78a,uniq_69a86662b33e11e6a459bc6d,62378,Houston,TX
cust_55d1c066dd2414d47a51af20,uniq_ffb96d4dc0f337cebdd77f37,53463,San Jose,CA
cust_eeb0daba2e413382e287b65e,uniq_f947ac15a5c488729d95e7b5,66420,Rochester,NY
cust_c20618ccc161641af90a4bf6,uniq_abde38032254babb05d73309,23886,Buffalo,NY
cust_98c7bf4578cea046cf1efd75,uniq_3d77cfa1a2836949e513ddc6,11382,Evansville,IN
cust_1d382e5e817e7f713ca6a6ef,uniq_000f0d29eb6f52dd58e8a159,22924,Chandler,AZ
cust_5c7a63d57a76b4a2b46e8175,uniq_76be4aa189d9de4941e5c237,43913,San Antonio,TX
cust_d0a96e4ffc9e3fcd99f1e2a6,uniq_59788eea3e155af8ad234227,39098,New York,NY
cust_4f7ed10ccbb0cc487ec27f7b,uniq_ad83ed26f78d8be061b3c3a8,76935,San Diego,CA
cust_649c41e73a55884562d43d83,uniq_4372b967a162e7b0715a0b5c,77999,Pittsburgh,PA
cust_bae4826cc147d618fce2da3b,uniq_4c87abe8509333ece35e839f,83137,Independence,MO
cust_071f0fb3a3cb83b8975728d3,uniq_86f1d50f592d2b9589425d57,86089,Austin,TX
cust_9e983e0af439ab6dea4cfc60,uniq_7f0a6f75928ca93fa8178d19,85397,Carmel,IN
cust_cc08642d4e28abc90599713d,uniq_3a1526d626dd5e13c9e38ed3,38971,Boston,MA
cust_98aab8d09d265549c2b0ba7a,uniq_8bde44d55140db01dabc5766,68429,Columbus,GA
cust_cd0dc200a39db7ba90116391,uniq_aa80c4e202ca7108d6299939,59036,San Antonio,TX
cust_ad9d97bdb84e828ec1795398,uniq_cfb7b5c2d688487953dfb65d,61266,Charlotte,NC
cust_08fba7e26aa32341e759f04f,uniq_8163fa8f1cff418e198473e7,70694,Chandler,AZ
cust_4725ad332da6acdc94c31590,uniq_a329ea7f286481ea7c239ef8,99070,Phoenix,AZ
cust_a87853fab4cbe6dd539a89ad,uniq_48500731d709676a529af633,87147,Madison,WI
cust_71e5244aa056c4ed613223fd,uniq_9df59b71bb670b6f2272b904,75597,San Francisco,CA
cust_95059c63804b6ea2102ac245,uniq_f8b86e2b27869d73afc287a8,29758,Reading,PA
cust_06a4e99e7f5c61125a5c106a,uniq_66041b587145ae3ce67c308d,55215,Sacramento,CA
cust_911f2a64372537d809af75b0,uniq_72cdf13a37d267a454988058,13219,Durham,NC
cust_7360c42bc5ff02ecaa501de6,uniq_c1ea5bf1add31a93bb098dd8,73277,San Jose,CA
cust_ed5c427479be317738719920,uniq_ae2f03cf69076fee479d859e,23703,San Jose,CA
cust_bd50320ab6e3403f92323aaf,uniq_8ad936af1e35a465366a87de,48722,Fort Worth,TX
cust_bfa8eb76a8ca3d9eb17cb194,uniq_fef356abb61b85e09e925674,64522,San Francisco,CA
cust_a8174686aeffb12520208a7c,uniq_3c2e51c8ac8eac52bb1045c8,21253,Aurora,IL
cust_0c0e9f43538b1a5fada1c696,uniq_1be01c38fb46f6a6f1a91018,25213,Cleveland,OH
cust_162d61d785fd69c712952afe,uniq_c4ef49ab39e633b827062d84,28569,Aurora,IL
cust_7e594d6a3e4490c1fdeacf32,uniq_c041cad3fe1a3e899aa3973a,55656,San Antonio,TX
cust_467d258c1bbec285631e9253,uniq_3528eab2398d6e46b0d73f31,50880,Rochester,NY
cust_ec5911052b611b09ef2e9fec,uniq_8e7cd8928d309196482d51b6,54966,Edison,NJ
cust_a96a703f0c8e0069cddb8201,uniq_ce03cfe525e9b82dc694280b,69681,Seattle,WA
cust_14a7a895d809e66ffb3fb78c,uniq_99b24b2f75622a616ecb05cb,37114,Fort Worth,TX
cust_dfe0a5bcb28e94b10d70081b,uniq_8343232afc5c03996dd2b9e6,78303,Chesapeake,VA
cust_edddf1137cb8ec2f5f89f62a,uniq_ec814fe84f69f418a5c5263f,73298,Pittsburgh,PA
cust_f14f7f87eddcb2edeab29dbc,uniq_7e151542c232e160aad80618,55652,San Jose,CA
cust_681565e59c6644dde9d7a3ec,uniq_cffc814ea25c8eec72849b7c,72411,Akron,OH
cust_a2945993a599093a9e50ffeb,uniq_bfccd724ca3be0c3b18818df,22795,Columbus,GA
cust_046d3fd4914861e1740741f5,uniq_fedfa5109139ac6d34d7dc74,67431,Edison,NJ
cust_b9860ca174741eb177fe2876,uniq_aa37b8b74544ac859d028f79,69303,Tampa,FL
cust_bb9e95f69b6479db7d0ab5d2,uniq_fa1371abf5cea7cb83b2b5a9,51800,Frederick,MD
cust_791bb132942e8ff58252e522,uniq_64119c956a52f4fe16830332,18804,Kansas City,MO
cust_ccb33f843d2b55bdfca9aa4d,uniq_e4f3363ce26c3840a269f3cd,49356,Erie,PA
cust_de79af97f9ebb595b91a1298,uniq_787441487e08aaf2c8025764,15856,Pittsburgh,PA
cust_c25fe8243aa115332693b7e3,uniq_658871912764f4f9fa91d349,25084,Mesa,AZ
cust_81f7ddbffaf9274a5c0bcca4,uniq_26239f9fe7f313079c00b7e4,12960,Jacksonville,FL
cust_047ea95a65df0f0a597b6150,uniq_a909758f1e70e219cb1f3a0a,54967,Charlotte,NC
cust_5773a7525def8bc0760d4c28,uniq_6e012d9d82ac5b662bf936cc,94930,Springfield,MA
cust_be5255968f50c622ae868e00,uniq_d078d611f3fe5403784163e1,24334,Miami,FL
cust_5f1e3f7a9d448270e8e0efce,uniq_384a1675bcbe9cbab9ceee5c,98754,Columbus,OH
cust_dd8594161e9619f154019f5d,uniq_28833245f68ee972080ac6b9,31542,Reading,PA
cust_94285e35a1db8a0675b486ed,uniq_bafe16b2696e8216267039ca,41970,Indianapolis,IN
cust_67e13be58d199db236a520b7,uniq_c7f822477acb814d40e3103d,77632,Boston,MA
cust_687c7f75c08be790ecb1f5a6,uniq_86bc854b024028ec7d427f76,32865,Columbia,MO
cust_9ade66011fda0718a202bfcb,uniq_8dd07531cba4db6d460b4e8b,82339,San Antonio,TX
cust_520ab7b436a14f7524f01f83,uniq_07213ac355eebabd5fd4e071,30989,Austin,TX
cust_7ea0cf8d709b717166a03f08,uniq_486e92a840199bb5eb928aa2,53383,Philadelphia,PA
cust_1d74bdc2876875f7ab864696,uniq_aad795572a50c741a27704c4,83380,Springfield,MO
cust_8f8c37dc139da17f7e5cb042,uniq_489f4e3abce1cbe49443e837,65885,Virginia Beach,VA
cust_5d076b369e5d144180e39506,uniq_3b095b8df2f8f794b7c26196,70562,Chattanooga,TN
cust_23e69424548ba25bbe8db1e2,uniq_7a1aec9e65bacb1373d85793,40389,Augusta,GA
cust_0d05ab212fd70b0728cc9809,uniq_f1886ed1f155a3821de76ba0,63090,San Diego,CA
cust_2e72260073afc99974d5be2a,uniq_69fe7d3a2d2cc13acb69d3c7,92543,Albany,NY
cust_6c3dd7512e83ddb7de9fc799,uniq_3f8a3a3a94a55e8410a6fbb0,34176,San Francisco,CA
cust_0709e2adb87ee200f5a5fda0,uniq_5592f69c32b779af2dfe60dd,34430,San Antonio,TX
cust_7d6972c79fbaada8a947f239,uniq_d678ea42e07042e5e6a3e341,93948,San Francisco,CA
cust_ec7a8f47c967e88812963b66,uniq_e8b9283067d363f22d31ae4a,96154,Los Angeles,CA
cust_b28b31cc9767215fbde38a4f,uniq_7e3d63ad1929461ab678c7ff,66640,Jacksonville,FL
cust_9826fff76be203c860685ff7,uniq_e2d0e2014a20e436d316b8b1,61849,Charlotte,NC
cust_5918b5895e1d84dd7d91250b,uniq_5c8fabf7443d90f54af2ee7f,13826,Naperville,IL
cust_81e52aab46c2c90a52e8c46b,uniq_52829845c2fbd5738143cbfb,90492,Clarksville,TN
cust_dcee4ab7e4afe48559d93621,uniq_4a20c9c1505048791983d499,35863,St. Louis,MO
cust_cf2c57c16050ce1da0859511,uniq_7e0decbc84395abc8ad94403,68926,Orlando,FL
cust_c79c721f2aa91bd637791f87,uniq_f2157ec121f0e1d3d5eb43e1,87621,Jacksonville,FL
cust_2647014691dc3e5e19f2d15a,uniq_0362dab4367e15a2eb31ae14,66302,Akron,OH
cust_635eeabf3be13506675e0e18,uniq_d9d820d642f2e07fda0cde93,60965,Milwaukee,WI
cust_4d64ad3566a2ef9b30ae2650,uniq_7e7792f5073a90a09b2b2e1e,10583,Dallas,TX
cust_5eaf13c1e0cadc4a981928ae,uniq_112dd9fc8e07397361e3dbc5,38153,Augusta,GA
cust_ff021a5bd627bc2cc194fbb1,uniq_c01e14ea01dedbdf175edc9f,36972,Athens,GA
cust_d60e8066e2478954ed7f7f7f,uniq_627f6de15625623cbd754d42,46483,San Jose,CA
cust_063efcf08191f73f4765f3ad,uniq_6cb804ca2c4e295ef79cb91c,18200,Charlotte,NC
cust_09f7380c8ecaa525ae49bb78,uniq_2b084b9aa8115ee6599ab250,85674,Vancouver,WA
cust_55a95ed194034d1bf74d0ee1,uniq_f04877f522d1a404611905af,23336,Lansing,MI
cust_255dfa3093b75a6250ed7586,uniq_322cf51d52b455df9fb4aeaf,80371,Joliet,IL
cust_4d599b91c00a8ac601c01d79,uniq_96319827a2452daa31048e80,34505,Reading,PA
cust_b27535bc56225c42840b0a37,uniq_3f7ed11921bba0b80d8022ca,57945,Dallas,TX
cust_f26aa2daa7d5dd6638677b60,uniq_dfe4c048ab1a9df7c89cc456,52727,Carmel,IN
cust_9fb14470b2d8ff146ce3f5e4,uniq_5195af4fff959af86bf3d780,35830,San Antonio,TX
cust_4a358ad72cb436fc165d7a7e,uniq_9e641699aa23c35cefa55b67,69972,San Francisco,CA
cust_41138238f7931d4b884a2b12,uniq_9bb230ab069082e9a5327f4f,24936,Fort Worth,TX
cust_63e70c80ab675eb1ee9b1980,uniq_6592df924849970f9837861a,44387,Durham,NC
cust_fbb743e0f091e4c33ea859e5,uniq_b1094ea56a88b804b1b69c87,97910,Jersey City,NJ
cust_88fff826e7b23c46b32bd14c,uniq_02e04e356a39ecb1aaff20f9,74157,Knoxville,TN
cust_7ee2bb096522e619c48522bc,uniq_8934aa6d5f7d9bcf1623ec9a,79168,Madison,WI
cust_2583f62a69a6d530d239c2d4,uniq_f9ef9a0f3490dd71787b596f,93769,Durham,NC
cust_7fdcf0cb68c5dd36605fc0b7,uniq_a28b0b5f4bd27a89abebf9b7,51078,Kenosha,WI
cust_268e2bc8097007824c305ecb,uniq_015986b2b03c7fd0b2bc11e9,88246,Augusta,GA
cust_9bf2f3916735eb900f2b151a,uniq_5b782a128c8d7208b3543c84,60939,Dallas,TX
cust_38dba328124fb06f822673a2,uniq_a3bbb731a8da76105de2bd04,90125,Columbus,OH
cust_950f1db57e743a0015e56fc7,uniq_8fd0b3bbe7efc2153fb67ae2,61451,Miami,FL
cust_1a5eb475e0d23ac7fc27a153,uniq_5f900b9e1887458f16e22528,86939,Rochester,NY
cust_4c0f0f5c08fc1994350edc75,uniq_00692a960a057f05ce7712b8,24972,San Jose,CA
cust_e344cbd6bc6ce13a7f124d5e,uniq_f03c1d4d068c10ea8aaea637,55603,Jacksonville,FL
cust_d8d46b8b05d62da905d1f08b,uniq_cf74a27222d706a81516a96d,56135,Cambridge,MA
cust_a15160f837bae7adf0b84351,uniq_871d8c0130775a9a370eebe3,70012,Buffalo,NY
cust_d59238f313cf017c6c1ce5d5,uniq_e77cf8c0fb7578d1043f7772,90918,Houston,TX
cust_210a60281d935000b91e5b52,uniq_73a29d36c2af9d98476d52b7,32613,Houston,TX
cust_aa39f9bda4f14840c14e630f,uniq_7cd0e1ee2c6ce641536b73f2,98288,Aurora,IL
cust_f3c62c12b14de5161cf4a488,uniq_e081b3fb4b478afb2d9eae42,48986,Philadelphia,PA
cust_9ece1ccc6c9bb02e94bba14e,uniq_b1a5c0b2c521b8ba435ef404,90541,San Antonio,TX
cust_684fcb70ce0ad4c6bf4392dd,uniq_86087ffff134c129f4c70a7e,87354,San Antonio,TX
cust_f186e659560c5b06d25ca0d5,uniq_7c554da940e7a9f263a809fc,21108,Naperville,IL
cust_21b482b27595ed4a0ff223bd,uniq_99b45e68465bf20ec0b9526c,98094,Miami,FL
cust_d1f95095c11155796f65ed02,uniq_4e1ba649a78b472d271fac40,27556,Reading,PA
cust_20e5c0c6665348323607f1ee,uniq_f10dd36c1456c868127058b2,51049,San Diego,CA
cust_eeefab6ed1faf5bf9fca8b1f,uniq_8aa280d047250b0f6fa90b60,25448,Columbus,GA
cust_bcde4b7ac324b20ede1b4770,uniq_3670d302b334f3126df69cd4,41270,Dallas,TX
cust_7904a07f8be71bb86ca5daea,uniq_c39e19081ff9c5124f436613,50026,Paterson,NJ
cust_35fdb43ee9d2e62cf17d2579,uniq_10763c122ec5d603e07f097a,25328,San Jose,CA
cust_c486e342db7704d8d8fc6e16,uniq_926ccd7b9155f70260ad0cbc,33992,Los Angeles,CA
cust_e672e93df1a62fedc4557c8e,uniq_b4af8e8b20c35e61c43f1104,58929,Warren,MI
cust_1fae9a3b39486e2acba7873a,uniq_eb292d7d2f62a0fdb8c10b69,28528,Sacramento,CA
cust_1f4044d58f165a689a06f5b1,uniq_1254cfa9f802d0b4ac4a9551,76954,San Francisco,CA
cust_b05192bd7abe94d659d0d4bc,uniq_51db9bdc02f7decca31b66d0,60916,Boston,MA
cust_ba85681b6d188bf59dc8f5db,uniq_b911b65a2d00239d03f5ad00,64819,Grand Rapids,MI
cust_f0bf4b85522dbf56118aeb08,uniq_7ad8c52fce663bf7399c1403,88174,Houston,TX
cust_cd8e45a134e94b8c1438cb6f,uniq_b2e11028a593b2a0ae1f2b9f,28070,New York,NY
cust_23afda89b86f1021e1c4bc2a,uniq_eb5a6cc89ada26e67d61b6e0,85340,San Jose,CA
cust_5c8fbe5d0ab02445e7824724,uniq_a75324cba4db73c6b8c70930,60293,Savannah,GA
cust_d3158e5dfcb0f21aa8e2580f,uniq_01702f21b0c5ccdf2fda5a2c,65448,Grand Rapids,MI
cust_722398d19ff494eaf84fa5ba,uniq_4245920d6604e4b68d2f000b,34347,St. Petersburg,FL
cust_f41d6ef6b52824fa86aaf33b,uniq_f35df40881ca26bf06887439,73788,Albany,NY
cust_ca0fcb3051d0d4bbbf8794da,uniq_4a5693a6108ed22882e3f626,93296,San Jose,CA
cust_14756112ced5ec40a0a0c1cd,uniq_30cb620f9333a0f6a1ff109c,80435,Nashville,TN
cust_d1d14015c996987cb45af9ab,uniq_a744c6987dbcb1a5f9f39040,94575,Glendale,AZ
cust_536e0100c32a6c71b951dac1,uniq_a42218a3fc46c65a81ef5fe2,32706,Clarksville,TN
cust_c2739d4b25c51caa8fae036b,uniq_755e39c152448bebb10a8620,82733,Jacksonville,FL
cust_537b13451e3dfd4b3ce60bdd,uniq_d39f18e913508a7565c70c4c,31871,Erie,PA
cust_5ac09b5510f48ea3dc0d1ce8,uniq_00489d82202fc67202bc9fb1,74178,Syracuse,NY
cust_2c2d8247ac76262c5d7ceddd,uniq_3099963b73ecafcf0b510457,47858,Rochester,NY
cust_dbd2549ea2607bb5c4baf075,uniq_29fb39776a80ddee168ffe7c,28388,Nashville,TN
cust_b75106ba258d94b9cffed768,uniq_9cd25928cc9c4c57c773e259,34523,Reading,PA
cust_dc658c84adbb52aa8e138640,uniq_0c1a36ec12a468e37f7ca778,51232,Savannah,GA
cust_dc21ab40c38d4c12171b09a0,uniq_8c5b65ef8645d70e147df85d,69113,Rochester,NY
cust_0c46cd7b55c633cf71b51660,uniq_09e3e9b82b31085e926ebe19,91187,Los Angeles,CA
cust_de638478d76216995656f37f,uniq_33880e684c2f1bb71f333d17,17026,New York,NY
cust_12574bd30cea2d8c02b22bcf,uniq_4c9f3597dd0ccc148e192eee,57059,Philadelphia,PA
cust_31282fad0ae1c52210e0512e,uniq_debe834a5208c939acf08754,11256,Naperville,IL
cust_d1aebe73fc73c4f038dbeb00,uniq_fc3619e1019ef38a41051452,73518,Fort Worth,TX
cust_ea652fa41d6d348597f8fbe4,uniq_5d228e70a9dd45ba1ad74551,27895,Austin,TX
cust_a15b0b3bebd08fcd0e34fbd7,uniq_568b04488f432fd6e50ab967,35575,San Francisco,CA
cust_e5253a79e813ac6107931684,uniq_7db95bda9bac17dcdc0f0351,60324,Warren,MI
cust_9150eb5e13a296ab8d4c05d0,uniq_3bc2dd071c867fe1bd1b5ff9,83607,Columbus,GA
cust_b9b4f14f9e0f2cac73c7f322,uniq_c4c4257244229627064051ed,76248,Grand Rapids,MI
cust_95471af9d4f2642f26e7e196,uniq_85af83a8c22a2b0062709e83,95599,Syracuse,NY
cust_0492ff2b0556f408668c0b3b,uniq_f58ef45a8d0e9ff8fbfb8717,74876,San Jose,CA
cust_c5bfd2664c383d2d3a0b7b6e,uniq_b2ad2a6f24bd4cb30e579ff6,63626,Los Angeles,CA
cust_acdce7e64716670d11ce0367,uniq_e9205d48c18b687117085aba,99744,San Francisco,CA
cust_cfb5293717eb64fa33a6da7b,uniq_dfa7d04268bbd7a0b4278647,74451,Los Angeles,CA
cust_0cf9979d1bdf444b9b13cef2,uniq_2c531bfd1449405dd0427c02,64477,San Jose,CA
cust_86eabfe3081e1e3461568e23,uniq_2a0e4bc927574454629887e9,68176,Austin,TX
cust_4697574dd701745433418a3a,uniq_4bf47a4d8d474357ddd0fa6c,74054,Edison,NJ
cust_7a01faef98c7c1ad0fd50be2,uniq_9a2e0551705e95b7f6a32461,31922,Chesapeake,VA
cust_7a31f5844fad3bc42b0fbadf,uniq_ec73349a535ded1f1bbfe6c2,20835,Dallas,TX
cust_74b6b7c44a71dd26c740720d,uniq_d4255e28f860a9571dd6a8d2,84107,Naperville,IL
cust_5cbf4cfd6a416414ae2e95a1,uniq_ce99524bac7e40a88f22059d,14044,Austin,TX
cust_3fec4b90444759007e9489dc,uniq_1fcc5c1d8394bce8eabc2b1c,38905,St. Petersburg,FL
cust_926b25d4cfa06aaf55496bf8,uniq_2e2abbbc0bc8c88403379ebd,48284,Rockville,MD
cust_448470653a261765a2b02e79,uniq_0e9d05c1b6f820b15a479cea,14285,Winston-Salem,NC
cust_fbf79b53ec8c1d151ff7fb5f,uniq_1362ac68ea813476b253db6f,46025,Atlanta,GA
cust_222233e38d00998330deab3f,uniq_06ddc24c09d5a879e28ce723,39470,Tampa,FL
cust_0454748b6295dc7ac2c455bc,uniq_0f9499481a9d4d2dfe8214a1,80465,Clarksville,TN
cust_97498f9e62d1b72f40342804,uniq_a9a0243682a38f0476d43710,47836,Athens,GA
cust_914c32d2215ffabb93ca8b01,uniq_d9454bd875bbd12e8f84c85c,32047,Fort Worth,TX
cust_f0e2347ea77fa2cac177ce19,uniq_dfa3313db8b65454a3cb776f,69942,San Francisco,CA
cust_c873e89dcfa7e8f5c33c13bf,uniq_68ae519aab87dc109e8bac3a,84140,Edison,NJ
cust_a9915e296c609111c404fc6d,uniq_fdf336cf69e645eb4585582e,74921,Fort Worth,TX
cust_97ca11b9b564f60227405c14,uniq_d92d79730e3b08ffdb5dc9b3,82053,Chicago,IL
cust_110a7897c55a5d0f0588c82f,uniq_e02df79762fd8994a3195619,76952,Raleigh,NC
cust_0d4208cd3de45e81fce4cd79,uniq_42ff589088b5e4102d34880e,24838,San Antonio,TX
cust_2d4cf279667600232b191f56,uniq_7d766014db0ee591a9004577,85066,Albany,NY
cust_8a39eb8b3806d6168d3206a4,uniq_6a60c4d54761f3167e42e272,24969,Orlando,FL
cust_83aea0732d671b0da9ecff07,uniq_98e9975a4564f9c8400a3fcd,45112,Greensboro,NC
cust_b7a2bae7cac172c901722e6d,uniq_cc3cab4f4c25705fc8f875fe,81186,Bellevue,WA
cust_1e40037db7e5f64a150acd8e,uniq_3beb83d4792729ebb7425f6a,58085,Sacramento,CA
