order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_408c0e447a6e0b2ecf4161fe,cust_9dc79893e7f4728dcc159ca0,delivered,2023-10-24 03:02:54.462766,2023-10-24 16:02:54.462766,2023-10-25 16:02:54.462766,2023-11-04 16:02:54.462766,2023-10-29 16:02:54.462766
ord_9d573596d23c7be92783b8b7,cust_5531bfcef34e31e3e0a93e7f,delivered,2022-03-25 23:41:29.093078,2022-03-26 06:41:29.093078,2022-03-27 06:41:29.093078,2022-03-30 06:41:29.093078,2022-04-09 06:41:29.093078
ord_8cac9437ccd6f4752e669578,cust_34168f2667739455d4f241c9,delivered,2022-09-13 00:58:11.535106,2022-09-14 18:58:11.535106,2022-09-15 18:58:11.535106,2022-09-21 18:58:11.535106,2022-09-27 18:58:11.535106
ord_6385cc65baa89ef3dd98a98c,cust_edfee3ad963ef0b0bb470124,delivered,2022-02-25 20:02:31.155618,2022-02-27 16:02:31.155618,2022-03-01 16:02:31.155618,2022-03-03 16:02:31.155618,2022-03-05 16:02:31.155618
ord_3706e6515a85de6d2f359f46,cust_a7fb3290e1a7627979a54380,delivered,2023-04-09 20:55:28.674287,2023-04-10 20:55:28.674287,2023-04-13 20:55:28.674287,2023-04-15 20:55:28.674287,2023-04-16 20:55:28.674287
ord_f8350b14186eaafcd1c634a6,cust_6a1ccfa082c42b0642add673,delivered,2022-03-24 07:34:06.762413,2022-03-24 11:34:06.762413,2022-03-25 11:34:06.762413,2022-03-30 11:34:06.762413,2022-04-04 11:34:06.762413
ord_80ffebcb894805134c6f136b,cust_d6d43d9cf255d5fc99a6e634,delivered,2023-09-01 22:21:11.036311,2023-09-02 01:21:11.036311,2023-09-03 01:21:11.036311,2023-09-07 01:21:11.036311,2023-09-12 01:21:11.036311
ord_7e2eda48a57d7e2deafc9efe,cust_588f991abfcb7a216a13d84f,delivered,2023-05-12 22:34:41.107977,2023-05-13 14:34:41.107977,2023-05-15 14:34:41.107977,2023-05-25 14:34:41.107977,2023-05-24 14:34:41.107977
ord_574a8244d2045250e18df560,cust_9f074a887c3e7fc5d767e001,delivered,2022-03-06 16:59:21.725276,2022-03-07 03:59:21.725276,2022-03-10 03:59:21.725276,2022-03-20 03:59:21.725276,2022-03-12 03:59:21.725276
ord_af6ae19adef5679c9b332e55,cust_37c398427dfec98a0f10da75,delivered,2022-07-16 13:09:11.496572,2022-07-17 07:09:11.496572,2022-07-18 07:09:11.496572,2022-07-27 07:09:11.496572,2022-07-23 07:09:11.496572
ord_5bf0e2713c6041333c878070,cust_bc578dfca506b2e17d3f6d87,delivered,2023-05-11 01:53:53.843931,2023-05-11 10:53:53.843931,2023-05-14 10:53:53.843931,2023-05-18 10:53:53.843931,2023-05-21 10:53:53.843931
ord_9901070353e5901c19390082,cust_a2fc443638c81d2b563168c4,delivered,2023-12-05 00:39:34.086203,2023-12-06 04:39:34.086203,2023-12-07 04:39:34.086203,2023-12-09 04:39:34.086203,2023-12-17 04:39:34.086203
ord_3efd9959bc5504fab56f04eb,cust_18218bb72bfd4302cc09e367,delivered,2023-02-18 10:39:21.522495,2023-02-19 11:39:21.522495,2023-02-21 11:39:21.522495,2023-02-22 11:39:21.522495,2023-02-26 11:39:21.522495
ord_ace5c9fad62e89c0395094d8,cust_4d7a187d62b1d9d42794685f,delivered,2022-07-19 16:51:53.221631,2022-07-20 21:51:53.221631,2022-07-21 21:51:53.221631,2022-07-28 21:51:53.221631,2022-08-02 21:51:53.221631
ord_6cd90d3190e8092f738a6bf6,cust_fbc057e633b20fe47e28dab1,delivered,2023-01-13 15:38:19.076377,2023-01-15 05:38:19.076377,2023-01-16 05:38:19.076377,2023-01-24 05:38:19.076377,2023-01-28 05:38:19.076377
ord_e4987ce21803973565da8f3b,cust_f2db56e55ef642984c554555,delivered,2022-11-14 03:48:21.347706,2022-11-15 15:48:21.347706,2022-11-18 15:48:21.347706,2022-11-23 15:48:21.347706,2022-11-27 15:48:21.347706
ord_970ccfcd2ef47d5a0d81f99f,cust_ea4f1c4f88a2f4dd9efd6049,delivered,2022-02-03 16:14:44.596640,2022-02-05 01:14:44.596640,2022-02-08 01:14:44.596640,2022-02-16 01:14:44.596640,2022-02-11 01:14:44.596640
ord_0ca602e0c6e8f2c2afe12e95,cust_12ce96d195b12bf9bcf74ffd,delivered,2023-12-21 08:16:47.635196,2023-12-22 19:16:47.635196,2023-12-23 19:16:47.635196,2024-01-02 19:16:47.635196,2023-12-30 19:16:47.635196
ord_742591f0cc7becb174167aa0,cust_eb3b9f29c2ee207a13a2c826,delivered,2023-09-02 08:01:58.066530,2023-09-02 23:01:58.066530,2023-09-04 23:01:58.066530,2023-09-12 23:01:58.066530,2023-09-17 23:01:58.066530
ord_cd6ebd13ecddd887502ed49b,cust_1db7309d0209fc146642f4ea,delivered,2022-01-08 02:52:42.433264,2022-01-10 02:52:42.433264,2022-01-11 02:52:42.433264,2022-01-17 02:52:42.433264,2022-01-16 02:52:42.433264
ord_599976245aa05a9b2d6ce4c6,cust_a30795cfca6e01a2a45f7788,delivered,2023-08-08 09:23:40.795743,2023-08-08 10:23:40.795743,2023-08-11 10:23:40.795743,2023-08-16 10:23:40.795743,2023-08-20 10:23:40.795743
ord_e508dfaae4f338c2404318d3,cust_b160155a3a839716d739ac54,delivered,2023-06-05 11:14:15.104349,2023-06-06 02:14:15.104349,2023-06-07 02:14:15.104349,2023-06-16 02:14:15.104349,2023-06-11 02:14:15.104349
ord_04a4c8fff8a5c1d6225927df,cust_18f1e07373a7e7e5e46d8d6b,delivered,2023-07-25 04:27:17.905151,2023-07-25 16:27:17.905151,2023-07-28 16:27:17.905151,2023-07-31 16:27:17.905151,2023-07-31 16:27:17.905151
ord_169777671207ea39a182dc91,cust_a6006151075b0249bef75f94,delivered,2023-07-18 01:36:59.211709,2023-07-18 15:36:59.211709,2023-07-19 15:36:59.211709,2023-07-21 15:36:59.211709,2023-07-27 15:36:59.211709
ord_ffc721d29aac490980967dac,cust_5677102e770f87ddc07fe2b2,delivered,2023-01-15 02:02:20.548768,2023-01-15 14:02:20.548768,2023-01-17 14:02:20.548768,2023-01-19 14:02:20.548768,2023-01-24 14:02:20.548768
ord_b7506b2b604e4985a23fed24,cust_3a2924b64814153a508e10d8,processing,2022-03-22 23:19:45.347137,2022-03-24 23:19:45.347137,,,2022-04-01 23:19:45.347137
ord_9fbc09443ac6c5c4f4cd6a7b,cust_53999f0b5237d5e6c8f424eb,delivered,2023-08-27 08:54:42.903513,2023-08-28 02:54:42.903513,2023-08-30 02:54:42.903513,2023-09-04 02:54:42.903513,2023-09-08 02:54:42.903513
ord_475d186e1abdbbe9c808b106,cust_c59f7b57a7144b204c5dc39e,delivered,2023-11-06 04:54:10.499261,2023-11-07 10:54:10.499261,2023-11-10 10:54:10.499261,2023-11-20 10:54:10.499261,2023-11-16 10:54:10.499261
ord_e25bc360b224f86b90c281c6,cust_c6038e1ff1a681a1d77233ad,shipped,2022-06-06 08:50:54.873955,2022-06-06 18:50:54.873955,2022-06-08 18:50:54.873955,,2022-06-20 18:50:54.873955
ord_63e6be0d09f40255d482d1a2,cust_d95c3635535dd32ddbf41e6b,delivered,2022-05-09 23:18:37.830594,2022-05-11 02:18:37.830594,2022-05-12 02:18:37.830594,2022-05-17 02:18:37.830594,2022-05-25 02:18:37.830594
ord_0d71f715e06905d6074f7fc6,cust_da276da58adb71bcfb924184,delivered,2022-06-02 13:40:23.513339,2022-06-02 15:40:23.513339,2022-06-03 15:40:23.513339,2022-06-05 15:40:23.513339,2022-06-16 15:40:23.513339
ord_fc801e90e9a913fd92f6bb54,cust_dee31f27e437439ec340db86,delivered,2022-03-29 01:05:36.706155,2022-03-30 06:05:36.706155,2022-04-01 06:05:36.706155,2022-04-10 06:05:36.706155,2022-04-13 06:05:36.706155
ord_3421c3b1359ef267b73cd798,cust_2df5018b5a8e052be9c9ebcd,delivered,2022-05-28 22:14:35.089825,2022-05-29 14:14:35.089825,2022-05-31 14:14:35.089825,2022-06-06 14:14:35.089825,2022-06-03 14:14:35.089825
ord_b2590e42e599c47d9adb36a1,cust_d59238f313cf017c6c1ce5d5,delivered,2022-04-30 05:15:57.684909,2022-04-30 22:15:57.684909,2022-05-01 22:15:57.684909,2022-05-11 22:15:57.684909,2022-05-10 22:15:57.684909
ord_7eb6451d118e828bcaa4a858,cust_42d4d5f3d2a1fb345a4fb331,delivered,2023-11-14 15:29:05.631897,2023-11-14 21:29:05.631897,2023-11-17 21:29:05.631897,2023-11-19 21:29:05.631897,2023-11-22 21:29:05.631897
ord_c17094351ed986fd45ed217d,cust_dbee3caac00e211f4095a782,delivered,2023-07-09 15:32:00.041828,2023-07-09 18:32:00.041828,2023-07-10 18:32:00.041828,2023-07-11 18:32:00.041828,2023-07-21 18:32:00.041828
ord_95c8dd308d3238716f2b3bd1,cust_8319948fc0bd59e179b2d9aa,delivered,2022-04-26 03:43:23.468461,2022-04-27 04:43:23.468461,2022-04-29 04:43:23.468461,2022-05-01 04:43:23.468461,2022-05-09 04:43:23.468461
ord_1b0ac1a0c12f77189e8c94a4,cust_ecbd4d54133a4ac0b9ef879d,delivered,2023-08-28 00:47:46.684146,2023-08-28 01:47:46.684146,2023-08-30 01:47:46.684146,2023-09-01 01:47:46.684146,2023-09-08 01:47:46.684146
ord_f43ec69966d77670aa4e450c,cust_4acd0196900a817df74c45f9,delivered,2023-07-13 16:29:55.215313,2023-07-15 12:29:55.215313,2023-07-18 12:29:55.215313,2023-07-25 12:29:55.215313,2023-07-28 12:29:55.215313
ord_0f1bd3f597a946f9e1215513,cust_3f6651871726ca31f1536a6b,delivered,2022-07-30 18:23:00.206718,2022-07-31 12:23:00.206718,2022-08-02 12:23:00.206718,2022-08-07 12:23:00.206718,2022-08-13 12:23:00.206718
ord_f7fc4039ea7755806d1994a2,cust_6ad5c26dd71623c1cbd96363,delivered,2022-12-11 12:12:52.194149,2022-12-11 21:12:52.194149,2022-12-14 21:12:52.194149,2022-12-15 21:12:52.194149,2022-12-25 21:12:52.194149
ord_4ab7970a49086e24bd6fcad3,cust_aa1ee6864fa316fa84665a33,delivered,2023-01-10 19:19:49.552150,2023-01-12 05:19:49.552150,2023-01-14 05:19:49.552150,2023-01-17 05:19:49.552150,2023-01-25 05:19:49.552150
ord_a7d935392406bdded9df823b,cust_e428ae22569d854230313d93,delivered,2022-01-07 16:14:45.450503,2022-01-08 12:14:45.450503,2022-01-11 12:14:45.450503,2022-01-13 12:14:45.450503,2022-01-21 12:14:45.450503
ord_22724a7f36ab04b658118f7e,cust_faab01fe33651820d761fe4f,delivered,2023-08-11 23:01:05.217319,2023-08-13 10:01:05.217319,2023-08-15 10:01:05.217319,2023-08-25 10:01:05.217319,2023-08-24 10:01:05.217319
ord_f4901264aaebf5199fb264b1,cust_268e2bc8097007824c305ecb,delivered,2022-04-30 07:29:26.704274,2022-04-30 16:29:26.704274,2022-05-01 16:29:26.704274,2022-05-06 16:29:26.704274,2022-05-09 16:29:26.704274
ord_b2fb481b70df89bf9f08dc2b,cust_70e191a958375464c4bbdd8a,delivered,2023-07-14 21:54:36.901408,2023-07-15 14:54:36.901408,2023-07-16 14:54:36.901408,2023-07-22 14:54:36.901408,2023-07-25 14:54:36.901408
ord_72c419ec7f815d9c85d29621,cust_252152b35bd6206d769c5161,delivered,2022-03-11 18:22:53.511019,2022-03-12 23:22:53.511019,2022-03-13 23:22:53.511019,2022-03-18 23:22:53.511019,2022-03-24 23:22:53.511019
ord_8a2f4acd8c6bc1d1ec674385,cust_e5359e0d5516d702cc89c997,shipped,2022-06-16 14:13:20.170157,2022-06-17 20:13:20.170157,2022-06-18 20:13:20.170157,,2022-06-23 20:13:20.170157
ord_6158583eaae865b1ac4c3e15,cust_0c0328252362d75503c115bc,processing,2023-12-21 02:02:48.945341,2023-12-21 17:02:48.945341,,,2024-01-04 17:02:48.945341
ord_a8e14e259a73c92b927ba809,cust_b5ab61bf61f85b661c47b8e4,delivered,2023-07-06 16:28:17.775944,2023-07-07 19:28:17.775944,2023-07-08 19:28:17.775944,2023-07-15 19:28:17.775944,2023-07-14 19:28:17.775944
ord_8dcb734111ab3cdea002112f,cust_a82c429087420e62d98e27aa,delivered,2023-03-07 01:58:57.457393,2023-03-07 03:58:57.457393,2023-03-10 03:58:57.457393,2023-03-20 03:58:57.457393,2023-03-13 03:58:57.457393
ord_261085cef1be44d63343a559,cust_820665f25d8fe56bb3390b2f,delivered,2022-03-26 14:24:54.755220,2022-03-26 15:24:54.755220,2022-03-29 15:24:54.755220,2022-04-03 15:24:54.755220,2022-04-09 15:24:54.755220
ord_2daf3d28f749db6884f865b9,cust_903e9641c7d3a183405290cf,delivered,2022-12-30 14:34:27.683128,2023-01-01 10:34:27.683128,2023-01-03 10:34:27.683128,2023-01-05 10:34:27.683128,2023-01-13 10:34:27.683128
ord_7198a3997e86b1e61dc16444,cust_bcd416a6f86e7075495dd337,delivered,2022-12-14 00:18:43.097749,2022-12-16 00:18:43.097749,2022-12-19 00:18:43.097749,2022-12-22 00:18:43.097749,2022-12-24 00:18:43.097749
ord_02441fd51e7b411356361137,cust_d56abc60c91e8a0ee62d5f59,delivered,2023-09-12 01:48:09.764486,2023-09-12 06:48:09.764486,2023-09-15 06:48:09.764486,2023-09-16 06:48:09.764486,2023-09-18 06:48:09.764486
ord_32ad4c5a413b33d36df391d5,cust_02796c02c3eb768fa7370784,delivered,2022-06-21 21:25:32.360712,2022-06-23 02:25:32.360712,2022-06-24 02:25:32.360712,2022-07-01 02:25:32.360712,2022-07-04 02:25:32.360712
ord_133f523e234c110806c1ae4c,cust_6f7ff0fcf95f9d364122a1c6,delivered,2022-07-14 08:18:46.529302,2022-07-15 18:18:46.529302,2022-07-17 18:18:46.529302,2022-07-21 18:18:46.529302,2022-07-27 18:18:46.529302
ord_d8d0c226933d942e36ff1118,cust_ae5f088022f7c5e59944903e,delivered,2022-05-02 13:59:30.264427,2022-05-02 22:59:30.264427,2022-05-03 22:59:30.264427,2022-05-12 22:59:30.264427,2022-05-12 22:59:30.264427
ord_c4ea81ca0b668c5443800ccd,cust_7d57e1747002572b64d3035c,delivered,2022-09-30 12:19:53.540927,2022-10-02 00:19:53.540927,2022-10-05 00:19:53.540927,2022-10-09 00:19:53.540927,2022-10-12 00:19:53.540927
ord_d010777e1bb7e853dd9cf63c,cust_b6929419d38734867fe1d670,delivered,2022-05-21 08:55:31.242551,2022-05-22 01:55:31.242551,2022-05-25 01:55:31.242551,2022-05-26 01:55:31.242551,2022-05-31 01:55:31.242551
ord_f6d62ea16e9f037fc3eba32d,cust_a500eae97b207016e3100e79,canceled,2022-07-10 18:46:11.293742,2022-07-10 21:46:11.293742,,,2022-07-20 21:46:11.293742
ord_843425ea9b57a8546e8c44a3,cust_8eabd1eea3e35608b2d22976,delivered,2023-09-13 06:58:59.209063,2023-09-15 03:58:59.209063,2023-09-17 03:58:59.209063,2023-09-19 03:58:59.209063,2023-09-22 03:58:59.209063
ord_cd44969269a66e640da1bbbd,cust_d51adcd08c6f079a5397dff1,delivered,2022-07-11 17:53:32.433948,2022-07-12 20:53:32.433948,2022-07-14 20:53:32.433948,2022-07-21 20:53:32.433948,2022-07-22 20:53:32.433948
ord_557f29413445c738e61d13be,cust_76867118f50a898274f60c81,delivered,2023-07-04 06:32:04.193643,2023-07-05 07:32:04.193643,2023-07-08 07:32:04.193643,2023-07-13 07:32:04.193643,2023-07-11 07:32:04.193643
ord_8a85c26b73b7a73cf551f704,cust_a7958eee230c913b000e919d,delivered,2023-11-12 08:50:46.966854,2023-11-13 12:50:46.966854,2023-11-15 12:50:46.966854,2023-11-22 12:50:46.966854,2023-11-24 12:50:46.966854
ord_175f4983b3e8b971f9bf0178,cust_6c91d8a9f571c6de72918cf4,delivered,2022-04-17 23:44:13.115667,2022-04-19 05:44:13.115667,2022-04-20 05:44:13.115667,2022-04-26 05:44:13.115667,2022-05-01 05:44:13.115667
ord_6292b34dc76e4ae0761d6de6,cust_aaee137c74cb04ec3b84270d,delivered,2023-05-08 10:14:24.545975,2023-05-08 18:14:24.545975,2023-05-09 18:14:24.545975,2023-05-11 18:14:24.545975,2023-05-15 18:14:24.545975
ord_c8f17575fd537cc2a1ab85f9,cust_8e1d2b5de186c9edb10a7a2d,delivered,2022-07-20 02:54:20.274393,2022-07-20 05:54:20.274393,2022-07-22 05:54:20.274393,2022-07-23 05:54:20.274393,2022-07-26 05:54:20.274393
ord_84c7ffb5eb7dec8c4a3dd4d6,cust_72132e909a9e5b3567cfb620,delivered,2023-10-22 20:40:46.420125,2023-10-24 17:40:46.420125,2023-10-27 17:40:46.420125,2023-10-28 17:40:46.420125,2023-11-03 17:40:46.420125
ord_8155b3842650aa465aa85068,cust_1b5b151bb5511c6a6d1ea2ad,delivered,2023-09-21 02:16:32.020163,2023-09-22 19:16:32.020163,2023-09-25 19:16:32.020163,2023-10-05 19:16:32.020163,2023-09-30 19:16:32.020163
ord_8821e68d4a24b50864cacd68,cust_66290e36edf005a5ee8ba979,delivered,2022-03-21 00:23:32.385376,2022-03-22 00:23:32.385376,2022-03-25 00:23:32.385376,2022-04-01 00:23:32.385376,2022-04-03 00:23:32.385376
ord_8b2397c618e77aeaf5f1df0a,cust_ed811948465248ed675b1c51,delivered,2023-06-14 23:20:01.010225,2023-06-16 16:20:01.010225,2023-06-19 16:20:01.010225,2023-06-22 16:20:01.010225,2023-06-27 16:20:01.010225
ord_598b9989bafe65cece17d495,cust_10c7041da34c2a82211985c4,delivered,2023-04-30 10:52:09.475906,2023-05-01 10:52:09.475906,2023-05-04 10:52:09.475906,2023-05-10 10:52:09.475906,2023-05-08 10:52:09.475906
ord_712c4ffc0c7446ffcd3eac44,cust_50e7f5447cdc1ae416f026c0,delivered,2023-09-28 00:26:50.970722,2023-09-28 23:26:50.970722,2023-09-30 23:26:50.970722,2023-10-07 23:26:50.970722,2023-10-04 23:26:50.970722
ord_2bfb0795bb71975fa5f8b82c,cust_39ec1fe6d137c774db325f24,delivered,2023-04-27 10:11:36.526634,2023-04-28 09:11:36.526634,2023-04-29 09:11:36.526634,2023-05-03 09:11:36.526634,2023-05-06 09:11:36.526634
ord_7417a253f5a6f77bb2f8dcf2,cust_e5568065b8c0cd176c9b4b37,delivered,2023-06-10 16:26:45.244642,2023-06-12 07:26:45.244642,2023-06-15 07:26:45.244642,2023-06-24 07:26:45.244642,2023-06-27 07:26:45.244642
ord_6ed1a586dfb0e248be90d80c,cust_6c976ba22bd7ccbbb5e8c098,delivered,2023-10-18 22:23:12.984374,2023-10-19 15:23:12.984374,2023-10-22 15:23:12.984374,2023-10-23 15:23:12.984374,2023-11-01 15:23:12.984374
ord_b221230c6d9097292b5de455,cust_32bd5fb7c115c67f3024bead,canceled,2023-01-17 11:00:27.684261,2023-01-18 14:00:27.684261,,,2023-01-24 14:00:27.684261
ord_720d9a603b5fe421de0ced49,cust_1c2fbb26dca7b7edfc0a8963,delivered,2022-02-04 11:09:12.911174,2022-02-05 20:09:12.911174,2022-02-07 20:09:12.911174,2022-02-16 20:09:12.911174,2022-02-13 20:09:12.911174
ord_7483c61c9c5cccd1a02026cc,cust_aa39f9bda4f14840c14e630f,delivered,2023-04-23 19:14:24.464908,2023-04-23 20:14:24.464908,2023-04-25 20:14:24.464908,2023-04-29 20:14:24.464908,2023-05-02 20:14:24.464908
ord_dfb7e611b87076ef9438dfc7,cust_01344885ea6325ea0c00b16f,delivered,2022-11-29 06:44:06.804178,2022-11-29 16:44:06.804178,2022-11-30 16:44:06.804178,2022-12-10 16:44:06.804178,2022-12-13 16:44:06.804178
ord_3855e091e844e3f6a43c8424,cust_2ea3abf654722b3bb5468e19,delivered,2022-03-16 09:40:16.748050,2022-03-18 04:40:16.748050,2022-03-20 04:40:16.748050,2022-03-29 04:40:16.748050,2022-03-28 04:40:16.748050
ord_f29fa250a13f5f498fc71a0d,cust_55db4a7a794c0c1c8ff11f6b,delivered,2022-06-13 12:06:41.983724,2022-06-14 02:06:41.983724,2022-06-15 02:06:41.983724,2022-06-17 02:06:41.983724,2022-06-19 02:06:41.983724
ord_54a44bc3cb3dd6e5956ac07f,cust_818dcf4c095c75f56a00e4b4,delivered,2023-06-09 18:52:18.330868,2023-06-09 23:52:18.330868,2023-06-12 23:52:18.330868,2023-06-16 23:52:18.330868,2023-06-17 23:52:18.330868
ord_2821cbd574f02417b2563363,cust_cc57e8c0830ea8b06ad28d1e,delivered,2022-05-22 20:47:46.347186,2022-05-24 07:47:46.347186,2022-05-27 07:47:46.347186,2022-05-31 07:47:46.347186,2022-05-29 07:47:46.347186
ord_59c749cfb4b4d5e85ad45bd8,cust_bf04a81f4527b7f4181112ff,delivered,2023-10-01 21:24:08.300147,2023-10-01 22:24:08.300147,2023-10-03 22:24:08.300147,2023-10-04 22:24:08.300147,2023-10-06 22:24:08.300147
ord_b1ad725804c5427e69ec0869,cust_7c3efe1c88b3f94e92fe7f84,delivered,2022-05-22 12:10:22.839972,2022-05-23 20:10:22.839972,2022-05-25 20:10:22.839972,2022-05-31 20:10:22.839972,2022-06-05 20:10:22.839972
ord_5473c59d467b1ef0913b5dc0,cust_9ad2b89dfc857528d3023efa,delivered,2023-07-11 10:04:48.120831,2023-07-12 06:04:48.120831,2023-07-15 06:04:48.120831,2023-07-25 06:04:48.120831,2023-07-27 06:04:48.120831
ord_13fb97d32169b310b06be50a,cust_1b4b5d428c277934b7be7ca4,delivered,2022-03-31 14:21:39.265921,2022-03-31 16:21:39.265921,2022-04-01 16:21:39.265921,2022-04-06 16:21:39.265921,2022-04-05 16:21:39.265921
ord_3f4954a1c7b7b3b972806f40,cust_45946b4676bdb3017f20db6f,delivered,2023-10-22 15:40:43.846343,2023-10-23 19:40:43.846343,2023-10-25 19:40:43.846343,2023-10-26 19:40:43.846343,2023-10-30 19:40:43.846343
ord_1c40943cb2b144fb463f624b,cust_6012e38dfd4fe6d256fb74c9,delivered,2022-07-05 02:01:42.698401,2022-07-06 01:01:42.698401,2022-07-08 01:01:42.698401,2022-07-17 01:01:42.698401,2022-07-18 01:01:42.698401
ord_1a5e4034935e2d447544ea97,cust_0d08291ce29591e5325d7ace,delivered,2022-12-10 16:08:43.721508,2022-12-12 12:08:43.721508,2022-12-15 12:08:43.721508,2022-12-25 12:08:43.721508,2022-12-17 12:08:43.721508
ord_7f4366b2a784b2c59f93250e,cust_d807c68d4ccc0f9919906e19,delivered,2022-06-28 11:41:55.980776,2022-06-30 03:41:55.980776,2022-07-02 03:41:55.980776,2022-07-12 03:41:55.980776,2022-07-05 03:41:55.980776
ord_04975a142db053a68f6bf620,cust_aa5caa306e114fc8303b5eb0,delivered,2023-06-13 11:26:11.310286,2023-06-13 21:26:11.310286,2023-06-16 21:26:11.310286,2023-06-24 21:26:11.310286,2023-06-27 21:26:11.310286
ord_3aa82d341502301561214de5,cust_31e136e3e4f07f1d31bd8d72,delivered,2024-01-01 04:12:51.260674,2024-01-01 05:12:51.260674,2024-01-03 05:12:51.260674,2024-01-10 05:12:51.260674,2024-01-09 05:12:51.260674
ord_e4b73f81513c69a7f218797e,cust_1a90be2c41efeec83740d038,delivered,2023-07-27 05:38:54.020903,2023-07-28 07:38:54.020903,2023-07-31 07:38:54.020903,2023-08-02 07:38:54.020903,2023-08-11 07:38:54.020903
ord_c07c6f7265dedceb73ec08d0,cust_390b55e4939e0c2bba89a066,delivered,2022-10-20 15:05:12.570042,2022-10-22 04:05:12.570042,2022-10-23 04:05:12.570042,2022-11-01 04:05:12.570042,2022-10-30 04:05:12.570042
ord_e2732bf334bbbca41f238926,cust_3369b90495470a201ebf72f0,delivered,2023-04-08 14:14:41.668094,2023-04-10 00:14:41.668094,2023-04-12 00:14:41.668094,2023-04-17 00:14:41.668094,2023-04-23 00:14:41.668094
ord_88068fbc89027bedcf0a85e6,cust_b12696c32252bc2afddff1a9,delivered,2023-08-28 12:16:28.811719,2023-08-29 23:16:28.811719,2023-08-30 23:16:28.811719,2023-09-06 23:16:28.811719,2023-09-05 23:16:28.811719
ord_a5697843abaa2b6dfb541122,cust_947852864bd9a97f43903b07,delivered,2022-07-13 12:10:38.925619,2022-07-14 15:10:38.925619,2022-07-17 15:10:38.925619,2022-07-24 15:10:38.925619,2022-07-20 15:10:38.925619
ord_b9745597c0ff7a628b944a64,cust_4a65217ff604a28dfae146ae,delivered,2023-10-02 09:23:14.567558,2023-10-03 12:23:14.567558,2023-10-06 12:23:14.567558,2023-10-10 12:23:14.567558,2023-10-14 12:23:14.567558
ord_0ab9c94b58936d3b50cb5f0a,cust_5b9a7e1d4572ed20d7ad7ea9,delivered,2023-08-06 02:48:16.764894,2023-08-07 21:48:16.764894,2023-08-09 21:48:16.764894,2023-08-11 21:48:16.764894,2023-08-19 21:48:16.764894
ord_ad49d344f159e41c76e1bb5b,cust_e061c9bf5c9b4f58b9acd555,delivered,2022-07-18 17:16:31.176894,2022-07-20 15:16:31.176894,2022-07-22 15:16:31.176894,2022-07-28 15:16:31.176894,2022-07-27 15:16:31.176894
ord_464837a79c5b08190f20158b,cust_2139295b20210ca91fc8072c,delivered,2023-09-17 00:53:32.733675,2023-09-18 03:53:32.733675,2023-09-21 03:53:32.733675,2023-10-01 03:53:32.733675,2023-09-27 03:53:32.733675
ord_02674450a17057b8b5315170,cust_2cd25482a0629dbf89ddc800,delivered,2023-06-29 09:33:05.314504,2023-07-01 05:33:05.314504,2023-07-02 05:33:05.314504,2023-07-09 05:33:05.314504,2023-07-15 05:33:05.314504
ord_781b1e95deeb685800869cde,cust_da8e2e92cd696b663d2d99fe,delivered,2022-01-06 00:12:22.863669,2022-01-06 07:12:22.863669,2022-01-08 07:12:22.863669,2022-01-13 07:12:22.863669,2022-01-19 07:12:22.863669
ord_a299257bf59fc7998876dc7a,cust_8c708818aaaf499adb258991,delivered,2022-02-07 16:21:52.400669,2022-02-09 09:21:52.400669,2022-02-12 09:21:52.400669,2022-02-20 09:21:52.400669,2022-02-22 09:21:52.400669
ord_f1316531c841794d788e282f,cust_1bd96555240f01f3fa11602a,delivered,2023-02-19 14:12:34.178465,2023-02-21 13:12:34.178465,2023-02-22 13:12:34.178465,2023-02-27 13:12:34.178465,2023-02-27 13:12:34.178465
ord_a792c82213fdaa8b8172d14c,cust_ccc51f664a18e8bef50618b7,delivered,2022-03-11 10:15:04.554121,2022-03-13 07:15:04.554121,2022-03-14 07:15:04.554121,2022-03-19 07:15:04.554121,2022-03-23 07:15:04.554121
ord_e71c6b9bb35ad9eac0618f4e,cust_d1b24293d4882b7e08854fc2,delivered,2022-09-07 19:42:00.150175,2022-09-08 06:42:00.150175,2022-09-10 06:42:00.150175,2022-09-18 06:42:00.150175,2022-09-13 06:42:00.150175
ord_9c7a2a1313403b4a4124f251,cust_2b2ea02eb42f979336a43b18,delivered,2023-01-01 07:38:25.805596,2023-01-01 10:38:25.805596,2023-01-04 10:38:25.805596,2023-01-12 10:38:25.805596,2023-01-11 10:38:25.805596
ord_40151a390aa8f266a25e8232,cust_944a9b8679fee69ed843bb65,delivered,2022-04-04 14:09:32.534223,2022-04-05 12:09:32.534223,2022-04-06 12:09:32.534223,2022-04-12 12:09:32.534223,2022-04-16 12:09:32.534223
ord_8af342aef9f75fbe9bb2640c,cust_2da960a35794cb38ad1b025d,delivered,2023-12-04 18:10:01.037854,2023-12-05 05:10:01.037854,2023-12-07 05:10:01.037854,2023-12-12 05:10:01.037854,2023-12-18 05:10:01.037854
ord_69359de69c1e310b277bf114,cust_7fa1b91fa1a697432383831f,delivered,2023-05-27 06:05:13.449539,2023-05-28 17:05:13.449539,2023-05-31 17:05:13.449539,2023-06-09 17:05:13.449539,2023-06-10 17:05:13.449539
