order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_64589bdce8ffca759b60edc0,3,credit_card,3,116.08
ord_646b7f8e1be03e0b090d9289,1,gift_card,1,205.55
ord_646ed3ae12d1c0b52236fc84,1,credit_card,3,200.53
ord_646ed3ae12d1c0b52236fc84,2,debit_card,1,200.53
ord_646ed3ae12d1c0b52236fc84,3,credit_card,3,200.52
ord_6474aa7f3e8be3459a47eaf0,1,credit_card,1,159.9
ord_647663cd6e67793e0219df6e,1,debit_card,1,106.75
ord_647663cd6e67793e0219df6e,2,credit_card,4,106.75
ord_647663cd6e67793e0219df6e,3,credit_card,4,106.75
ord_647663cd6e67793e0219df6e,4,credit_card,4,106.74
ord_6477635a16cc21eeaa30c85d,1,credit_card,1,339.07
ord_648cf83b5b66e3f391fafef5,1,credit_card,1,132.82
ord_648d59034a01712aa029b882,1,credit_card,2,234.49
ord_648d59034a01712aa029b882,2,credit_card,2,234.49
ord_6490757579ac4ac84adcd7ce,1,credit_card,1,1008.37
ord_649348867ce4e6bd424f4f11,1,credit_card,1,214.28
ord_64945dfeaad103659eb9d641,1,debit_card,1,312.19
ord_6496a7f4e125f4646f28758d,1,credit_card,1,685.65
ord_649797c511a59d711393f1bc,1,apple_pay,1,433.85
ord_649797c511a59d711393f1bc,2,credit_card,3,433.85
ord_649797c511a59d711393f1bc,3,debit_card,1,433.85
ord_64acb6553bec3d56640d3c9a,1,credit_card,1,21.7
ord_64af4ade3100083d0c96f647,1,apple_pay,1,3350.54
ord_64bab23cbabae9c726d8ae0e,1,credit_card,1,1204.56
ord_64babfeaab580d4b8c732d82,1,credit_card,1,83.28
ord_64be2db3a9c58236734991da,1,debit_card,1,420.12
ord_64c090fd4d9b5c8b2185796f,1,paypal,1,519.81
ord_64c26b94df8e8759cbb075e2,1,debit_card,1,96.13
ord_64ca90f9e3495e20c12fe7b7,1,credit_card,2,35.84
ord_64ca90f9e3495e20c12fe7b7,2,credit_card,2,35.85
ord_64cca8426cfbe18bc9690b6e,1,credit_card,1,1876.93
ord_64d67a68113eb8db16636795,1,credit_card,1,2664.48
ord_64dacca08c14368ca3054eec,1,credit_card,2,30.43
ord_64dacca08c14368ca3054eec,2,credit_card,2,30.43
ord_64dedcff12def52beda723ec,1,credit_card,1,31.26
ord_64dfb380450a818c41edbc7b,1,debit_card,1,1179.97
ord_64ed75a8ebf3bab38fdcfa84,1,credit_card,1,3907.06
ord_64eea6277f39fb7c56fb8c30,1,credit_card,2,90.38
ord_64eea6277f39fb7c56fb8c30,2,credit_card,2,90.39
ord_64f05a4952cb6712ee462a33,1,apple_pay,1,623.71
ord_64f46abd122aeb7448fcf0b6,1,credit_card,1,847.27
ord_64f7d4e5c794b99b736d0e94,1,credit_card,1,386.0
ord_64f9f23e7625b341541f28f4,1,credit_card,2,385.58
ord_64f9f23e7625b341541f28f4,2,credit_card,2,385.58
ord_6502ac91bd15c8eb9356ee19,1,credit_card,2,419.42
ord_6502ac91bd15c8eb9356ee19,2,credit_card,2,419.42
ord_65030e035a79ce5960032ff3,1,credit_card,1,1284.6
ord_65084fe70bcaa5f8e9281ae6,1,credit_card,1,1078.29
ord_650fe6a318a1ff8d37dc8797,1,gift_card,1,1849.06
ord_651c4da29370ba9411c0682d,1,credit_card,1,747.29
ord_651e790df26643bebd348995,1,credit_card,2,523.62
ord_651e790df26643bebd348995,2,credit_card,2,523.63
ord_652185625dafb2544884b8ac,1,credit_card,1,522.24
ord_6527eccbbc52c2d500bc036e,1,credit_card,3,684.17
ord_6527eccbbc52c2d500bc036e,2,paypal,1,684.17
ord_6527eccbbc52c2d500bc036e,3,apple_pay,1,684.17
ord_652c3a6696218314ccd61b43,1,credit_card,2,652.7
ord_652c3a6696218314ccd61b43,2,credit_card,2,652.7
ord_652f45fb1232a54952b12c46,1,credit_card,1,607.15
ord_6534c42ac81282ebcedb5845,1,credit_card,1,688.85
ord_653e451842818bd16eace59a,1,credit_card,1,19.52
ord_6540f6a636a68f37a029dc47,1,credit_card,4,41.34
ord_6540f6a636a68f37a029dc47,2,credit_card,4,41.34
ord_6540f6a636a68f37a029dc47,3,credit_card,4,41.34
ord_6540f6a636a68f37a029dc47,4,credit_card,4,41.34
ord_65416228e8f4b28f004cbda6,1,paypal,1,830.22
ord_65416228e8f4b28f004cbda6,2,credit_card,2,830.21
ord_65420a320dfc42381e285de7,1,credit_card,1,441.27
ord_65437acdd0d70b280ecbb9d4,1,credit_card,3,52.11
ord_65437acdd0d70b280ecbb9d4,2,credit_card,3,52.11
ord_65437acdd0d70b280ecbb9d4,3,credit_card,3,52.1
ord_654e79446ff496e81b6662d9,1,paypal,1,83.31
ord_654f045cbd3f22b9a6961174,1,credit_card,2,64.1
ord_654f045cbd3f22b9a6961174,2,credit_card,2,64.11
ord_655969b716c2ffd5008ef5d3,1,credit_card,2,43.82
ord_655969b716c2ffd5008ef5d3,2,credit_card,2,43.81
ord_655c2bbec9b87774328a302f,1,apple_pay,1,425.76
ord_655d9ce168f173452fb18387,1,credit_card,1,38.81
ord_656814c0af68a30115008507,1,credit_card,1,70.92
ord_65687311e1f4e1b31f4796f7,1,debit_card,1,778.42
ord_65687311e1f4e1b31f4796f7,2,credit_card,2,778.41
ord_656b37c52a7b68d710f1edec,1,credit_card,2,284.74
ord_656b37c52a7b68d710f1edec,2,credit_card,2,284.73
ord_656d95ee7ef2e312ca8bdb97,1,credit_card,1,296.42
ord_658bb8443da31e3c9c27c0de,1,credit_card,1,56.21
ord_658fd8ca0f757275fd80576a,1,credit_card,2,6.23
ord_658fd8ca0f757275fd80576a,2,paypal,1,6.23
ord_65a87bbbd47d2a40f010bebf,1,credit_card,1,1668.68
ord_65c83e29566b859f72356a69,1,credit_card,1,51.74
ord_65c9de1f1f34a98ed1ddd91b,1,debit_card,1,1132.64
ord_65ce7b993b92344173f1fd23,1,credit_card,1,1003.26
ord_65ceab2196a2137147cf495f,1,credit_card,1,397.88
ord_65d745f780a2030f5d286529,1,credit_card,1,194.53
ord_65d8bed569ee7e0aaa99f953,1,debit_card,1,120.0
ord_65d8bed569ee7e0aaa99f953,2,gift_card,1,120.0
ord_65ec15fb3ca903659ce8cfeb,1,apple_pay,1,556.31
ord_65f4d7b5e77232d69f6d0a0b,1,credit_card,1,21.71
ord_66022c2256da5a0ebfdfb40b,1,credit_card,1,958.51
ord_660bcc8344cb1bda48dfd941,1,credit_card,1,185.96
ord_660ce9703f1eb8d0c17d0895,1,credit_card,1,23.65
ord_660f492ba720cdbb9a08c237,1,credit_card,1,698.42
ord_660f5cea610caac612f0eff8,1,credit_card,2,1908.28
ord_660f5cea610caac612f0eff8,2,credit_card,2,1908.27
ord_6614c032690ee7de2a25fbc9,1,credit_card,1,306.89
ord_66180d566f6661f95e81c243,1,credit_card,1,762.59
ord_661c739d497d489df837b75c,1,paypal,1,384.69
ord_6623ef5dbaa5a74f2635bb0b,1,credit_card,1,95.35
ord_6624be37bf5c0d4b177f4782,1,credit_card,1,1223.81
ord_6625961839be37d66fd65de0,1,credit_card,2,199.78
ord_6625961839be37d66fd65de0,2,credit_card,2,199.78
ord_6628ce95583b7fbc81939727,1,credit_card,3,46.0
ord_6628ce95583b7fbc81939727,2,credit_card,3,46.0
ord_6628ce95583b7fbc81939727,3,credit_card,3,46.01
ord_662c9a3bd554dbda697a5b3e,1,credit_card,1,280.33
ord_662ccb379a4e720e7bcb8c81,1,gift_card,1,329.68
ord_662f33df2500394a6b5f89e6,1,apple_pay,1,414.21
ord_663313737825a49974a8f83c,1,credit_card,1,1408.65
ord_6635e7038d75af824dae89cf,1,credit_card,1,167.85
ord_663836ff22b9cb89a1a53e28,1,credit_card,1,156.46
ord_664570d00bd877fc98b47f1b,1,debit_card,1,17.89
ord_6649b5ee3591beb7e497aa87,1,credit_card,1,92.17
ord_664c0d51876a4e9db346ab05,1,credit_card,1,394.79
ord_664e9220af12085f01b3ec75,1,credit_card,3,516.61
ord_664e9220af12085f01b3ec75,2,credit_card,3,516.61
ord_664e9220af12085f01b3ec75,3,credit_card,3,516.62
ord_66513781e0f25ed0ed8e9ea2,1,credit_card,1,2199.2
ord_665236190eb75a69b1d6bdc1,1,credit_card,2,287.98
ord_665236190eb75a69b1d6bdc1,2,credit_card,2,287.99
ord_665409469f0f627b9169dd93,1,apple_pay,1,731.69
ord_665409469f0f627b9169dd93,2,debit_card,1,731.69
ord_66556d00ae01e259d40fe3da,1,credit_card,1,206.7
ord_6655c32f82a969ec6a72753b,1,debit_card,1,726.86
ord_6655c32f82a969ec6a72753b,2,apple_pay,1,726.87
ord_665eb97a6f46a37986d79a12,1,debit_card,1,1219.82
ord_6665d289016c1fb94ce7c1f9,1,paypal,1,254.29
ord_66693888f3d3972400afa783,1,debit_card,1,1458.57
ord_666b070861ae73e4d554b38e,1,debit_card,1,270.03
ord_66717ea01925e3578c8e653b,1,debit_card,1,1257.21
ord_667c8980be3207b8a5501254,1,credit_card,1,35.26
ord_6686fa1f4cf3752b0875c406,1,paypal,1,68.86
ord_668e45dc9ca3449fcd8f34e8,1,credit_card,2,198.76
ord_668e45dc9ca3449fcd8f34e8,2,credit_card,2,198.75
ord_6695d4ec479078b2ebe6964a,1,credit_card,1,164.36
ord_669ab05485ee97488e99d749,1,credit_card,1,25.64
ord_669e38c0a1f66993a23fc902,1,debit_card,1,991.54
ord_66aa26ea6e9edf071746861f,1,credit_card,1,999.83
ord_66aa76dacdc94403a2c59d27,1,credit_card,1,86.46
ord_66b009cff04f484790be0241,1,credit_card,2,101.49
ord_66b009cff04f484790be0241,2,paypal,1,101.49
ord_66b1fbd3044078940663e5b9,1,credit_card,1,1700.18
ord_66bf55a79a33a1a68dfbf607,1,credit_card,1,399.64
ord_66c89624b5c3ca068fc62126,1,credit_card,3,628.17
ord_66c89624b5c3ca068fc62126,2,debit_card,1,628.17
ord_66c89624b5c3ca068fc62126,3,credit_card,3,628.17
ord_66d1940037cfe0ff1cd4cb12,1,credit_card,1,2123.4
ord_66d1b1291cdfa2c95065958a,1,credit_card,1,26.92
ord_66d58285ec155d224827d8a7,1,credit_card,1,806.95
ord_66e46e42d03700c677214687,1,paypal,1,95.75
ord_66e7100349f1210ea05c0e39,1,credit_card,1,824.01
ord_66e8ddac7d303f3ca0c269a8,1,credit_card,1,279.13
ord_66ec6e61d613bede2a000fe0,1,debit_card,1,877.04
ord_66feac6398d1ab724667c577,1,credit_card,1,529.68
ord_6704667e8488381ec0733a4b,1,paypal,1,568.05
ord_6706a5b0300b4c6e1e04999d,1,credit_card,1,2121.3
ord_671136e4000472e163c9c901,1,credit_card,2,468.55
ord_671136e4000472e163c9c901,2,credit_card,2,468.55
ord_6717b32065a5bc42eaa691bf,1,paypal,1,1097.04
ord_6717b32065a5bc42eaa691bf,2,debit_card,1,1097.05
ord_671871cbd36683f1effb9faf,1,apple_pay,1,975.17
ord_6728580caa686878b98a5229,1,paypal,1,641.49
ord_67289a75310b0cd61441cb0f,1,credit_card,2,81.41
ord_67289a75310b0cd61441cb0f,2,credit_card,2,81.41
ord_672bb2b1a9bfa53d0082e983,1,credit_card,1,397.2
ord_6732923ee65b8d4018f47563,1,paypal,1,440.2
ord_6742b27ee6e9727cddc30f53,1,gift_card,1,1881.71
ord_674da84fc40efe3dafdc42ca,1,credit_card,1,12.41
ord_6763b0b302378c947e349eab,1,credit_card,1,2186.73
ord_6774f7ea8a9bea808af3b447,1,paypal,1,134.05
ord_677641d257c1b574f185ae05,1,credit_card,3,1159.96
ord_677641d257c1b574f185ae05,2,credit_card,3,1159.96
ord_677641d257c1b574f185ae05,3,credit_card,3,1159.96
ord_677ce715aef00325ffc0dbae,1,debit_card,1,721.9
ord_677e31639e2636098c51aa51,1,gift_card,1,166.45
ord_67803912ff5713ff4505ac9e,1,credit_card,2,7.52
ord_67803912ff5713ff4505ac9e,2,credit_card,2,7.52
ord_67897fe7d75bcaa929da26b2,1,credit_card,1,162.58
ord_6791c6aaf9309b79b7a26542,1,credit_card,2,50.04
ord_6791c6aaf9309b79b7a26542,2,paypal,1,50.04
ord_67a4d28841343f0d75e81a13,1,paypal,1,75.6
ord_67a7909ed6bfe00950ecc1c1,1,credit_card,2,709.57
ord_67a7909ed6bfe00950ecc1c1,2,paypal,1,709.57
ord_67ae4eb0ed7465a8b919afd5,1,credit_card,1,16.91
ord_67b4eaad8ee0fdd2a85d631e,1,credit_card,2,92.14
ord_67b4eaad8ee0fdd2a85d631e,2,debit_card,1,92.13
ord_67bffc3a7dacf89a9e76c9ac,1,credit_card,1,146.11
ord_67c735be48e7cbc4e9e457b3,1,debit_card,1,152.51
ord_67c735be48e7cbc4e9e457b3,2,credit_card,4,152.51
ord_67c735be48e7cbc4e9e457b3,3,debit_card,1,152.51
ord_67c735be48e7cbc4e9e457b3,4,debit_card,1,152.5
ord_67d07b3460c9173d11b104c7,1,paypal,1,501.35
ord_67d07b3460c9173d11b104c7,2,credit_card,3,501.35
ord_67d07b3460c9173d11b104c7,3,paypal,1,501.35
ord_67d7cfe2dea9e88192992f56,1,credit_card,2,6.3
ord_67d7cfe2dea9e88192992f56,2,credit_card,2,6.29
ord_67e3c41c89ead19b799f9cb4,1,paypal,1,102.74
ord_67e3c41c89ead19b799f9cb4,2,credit_card,2,102.73
ord_67fcc395442257fb90df182a,1,debit_card,1,963.79
ord_67fcc395442257fb90df182a,2,credit_card,2,963.79
ord_67ff2e4741a78be7c11a6640,1,credit_card,1,2040.5
ord_680163e4312c8f92fc022bfb,1,credit_card,4,345.24
ord_680163e4312c8f92fc022bfb,2,credit_card,4,345.24
ord_680163e4312c8f92fc022bfb,3,credit_card,4,345.24
ord_680163e4312c8f92fc022bfb,4,credit_card,4,345.24
ord_6803d6bb8259d5b1a466676a,1,paypal,1,316.12
ord_6805333d399e98dd86f6324c,1,paypal,1,592.94
ord_680cd15a4a62f3bbc7cd1dd0,1,credit_card,2,117.02
ord_680cd15a4a62f3bbc7cd1dd0,2,credit_card,2,117.03
ord_68111f42da319c0d5b6374bd,1,credit_card,1,811.89
ord_682049ee2be5e7b1a8cc2f74,1,credit_card,1,1747.14
ord_6827daaabdf2f5e704344878,1,credit_card,1,16.71
ord_682a26d2f842d1fbea4777e7,1,credit_card,1,1734.64
ord_682a9af4bc83e7294bc2f361,1,credit_card,1,647.54
ord_6834c6dcc1f4e4e292e58d30,1,credit_card,1,111.72
ord_6835d05951472f3ce92894c5,1,credit_card,1,475.97
ord_683c5a183370ce17d62b80e9,1,credit_card,1,340.98
ord_6840b7e30a8b13d02c4b2022,1,apple_pay,1,659.83
ord_6841d0c85fabc472b62336a2,1,credit_card,1,61.42
ord_6843a6b88df705cc247aa9a3,1,debit_card,1,12.57
ord_6843a6b88df705cc247aa9a3,2,credit_card,3,12.57
ord_6843a6b88df705cc247aa9a3,3,credit_card,3,12.58
ord_6852bd69251060e253411356,1,debit_card,1,399.87
ord_6856c905a298dcd969316556,1,paypal,1,519.45
ord_6856c905a298dcd969316556,2,credit_card,2,519.45
ord_686637dd23f380ab3c252915,1,credit_card,1,1848.45
ord_686abd6882a1585212028eae,1,credit_card,1,541.02
ord_686c7847efd77b6d9b787a09,1,credit_card,3,145.79
ord_686c7847efd77b6d9b787a09,2,debit_card,1,145.79
ord_686c7847efd77b6d9b787a09,3,credit_card,3,145.79
ord_686d2fadccd68702ca47f5ad,1,apple_pay,1,392.94
ord_68726308a4da5f5c233da07d,1,credit_card,1,312.96
ord_687bdc32e11c393c64a3b469,1,credit_card,2,815.44
ord_687bdc32e11c393c64a3b469,2,credit_card,2,815.44
ord_687c5394f22f5d844dc67770,1,credit_card,1,665.26
ord_6884170759cd810ba34b2997,1,credit_card,1,168.99
ord_6889ab1e0bfb05d79bf9b091,1,paypal,1,1312.73
ord_68912001e71bbd93f21e9516,1,credit_card,1,108.26
ord_6893120fa3dce0fdbf0d1571,1,credit_card,1,273.69
ord_68975caf50d1923b1f9799fc,1,credit_card,1,969.27
ord_689d59f61f090ab39d89270b,1,credit_card,1,573.09
ord_68a1cdc33a256cc41cfeb6d2,1,paypal,1,139.41
ord_68a51d3ff0d4c39ecc9208f0,1,debit_card,1,819.68
ord_68a83188cfb511d486664d0d,1,debit_card,1,77.05
ord_68a83188cfb511d486664d0d,2,credit_card,2,77.05
ord_68ac08d46d7618bd852974fd,1,debit_card,1,1680.5
ord_68aeab73c260d75792bb6f2c,1,credit_card,2,823.98
ord_68aeab73c260d75792bb6f2c,2,paypal,1,823.98
ord_68bab4b2dc2ebefbddc8e36a,1,credit_card,1,30.26
ord_68beec3a50e43b4eb83898ad,1,paypal,1,1318.84
ord_68c10965e03640d4704b4ddf,1,credit_card,2,22.18
ord_68c10965e03640d4704b4ddf,2,apple_pay,1,22.17
ord_68c40f1eba9668e5d566f82d,1,debit_card,1,656.13
ord_68c40f1eba9668e5d566f82d,2,credit_card,3,656.13
ord_68c40f1eba9668e5d566f82d,3,credit_card,3,656.12
ord_68c4522a72d3b3dc3b4e7d99,1,credit_card,1,45.14
ord_68c65d2f7eefae3df88de193,1,credit_card,1,335.32
ord_68c8ba492fc78b02dd80eeab,1,gift_card,1,965.68
ord_68cccbb4af57e7649ad6d2d5,1,credit_card,1,22.38
ord_68ccd6fdb0dac9638cc48cb0,1,debit_card,1,144.84
ord_68ccd6fdb0dac9638cc48cb0,2,credit_card,3,144.84
ord_68ccd6fdb0dac9638cc48cb0,3,credit_card,3,144.85
ord_68dde358d208ee6cb41b8a50,1,debit_card,1,7.56
ord_68dde358d208ee6cb41b8a50,2,credit_card,2,7.57
ord_68e2dbbd21f0a6c066f56135,1,credit_card,2,214.34
ord_68e2dbbd21f0a6c066f56135,2,debit_card,1,214.35
ord_68f64128ef73eb76de32b25b,1,credit_card,2,1363.78
ord_68f64128ef73eb76de32b25b,2,credit_card,2,1363.79
ord_68f7215ad4a0c9c4cef632f6,1,credit_card,1,121.12
ord_68f95bc4e9df293aebe2d033,1,credit_card,2,49.0
ord_68f95bc4e9df293aebe2d033,2,debit_card,1,49.0
ord_68ff3442885b7a344c27cf69,1,credit_card,2,106.86
ord_68ff3442885b7a344c27cf69,2,credit_card,2,106.86
ord_6901149676daa5a63acb8713,1,credit_card,1,997.93
ord_6903ae57146cae7027c6932f,1,debit_card,1,273.26
ord_6903ae57146cae7027c6932f,2,debit_card,1,273.25
ord_6906eb3938ac5d71574acf64,1,credit_card,1,19.29
ord_691abfb373ef1f3cd68987f8,1,credit_card,2,495.54
ord_691abfb373ef1f3cd68987f8,2,credit_card,2,495.55
ord_691db89a8c5b9668c0b5154e,1,credit_card,3,590.89
ord_691db89a8c5b9668c0b5154e,2,debit_card,1,590.89
ord_691db89a8c5b9668c0b5154e,3,credit_card,3,590.9
ord_691eec37f1a4e6e4759e7d68,1,credit_card,1,104.79
ord_69305baabe3c82f93ca9992b,1,credit_card,1,480.89
ord_69359de69c1e310b277bf114,1,credit_card,1,605.58
ord_6955edaad2ac33a0a6aed4ec,1,paypal,1,3048.54
ord_695a57fc4720f382f69ad2aa,1,credit_card,1,401.72
ord_69632418048bb1e06497115d,1,credit_card,1,314.39
ord_696e346da816d8aabef4f8eb,1,credit_card,3,431.97
ord_696e346da816d8aabef4f8eb,2,credit_card,3,431.97
ord_696e346da816d8aabef4f8eb,3,debit_card,1,431.96
ord_6970c464f44132f25a9b95c5,1,debit_card,1,123.47
ord_69718f82eb9540e678d10fd6,1,debit_card,1,44.28
ord_69718f82eb9540e678d10fd6,2,credit_card,2,44.27
ord_697b6128a3064e02eadc9838,1,credit_card,1,1091.38
ord_697f10f01fe0a98df6dbb508,1,apple_pay,1,857.54
ord_698d303704955a107cf5f800,1,gift_card,1,114.03
ord_6990ae7a06f2a770ab306699,1,apple_pay,1,1936.87
ord_6996632c647e2cdeae9f806a,1,credit_card,2,10.76
ord_6996632c647e2cdeae9f806a,2,debit_card,1,10.75
ord_6996fcb1ff9ca7a360766a1a,1,credit_card,1,548.8
ord_69995cc3be65d58a43407191,1,debit_card,1,832.67
ord_69a11fa01c16762b2f915c56,1,debit_card,1,662.28
ord_69a11fa01c16762b2f915c56,2,debit_card,1,662.27
ord_69a1a2f21f2c625fc48a3140,1,debit_card,1,136.34
ord_69abff4fab4f931626635625,1,debit_card,1,645.28
ord_69afe97068b32dc47a5298fc,1,credit_card,1,726.1
ord_69ce656d97b2ae7d2250e8a6,1,credit_card,2,65.76
ord_69ce656d97b2ae7d2250e8a6,2,buy_now_pay_later,1,65.76
ord_69d7d365b9472e7ceaf9d4bd,1,credit_card,1,1454.65
ord_69d941f1aaad908a50067e0c,1,paypal,1,1581.64
ord_69dea1272aac844070eb3440,1,credit_card,1,1058.13
ord_69ec86b7ff1e1f8a0f44bdae,1,credit_card,2,770.95
ord_69ec86b7ff1e1f8a0f44bdae,2,credit_card,2,770.95
ord_69eec25248c80f43890bd59e,1,debit_card,1,827.4
ord_69f465715038e0e5d402a276,1,credit_card,1,1492.89
ord_69f891753cd8a7ee37f2ba9d,1,credit_card,1,926.88
ord_6a0e8fe38d6952f4abc282d0,1,debit_card,1,232.16
ord_6a12fd627b71556f325c4b0e,1,credit_card,1,942.58
ord_6a176d0d04fe89fc4fc9dca7,1,credit_card,1,1009.72
ord_6a180e19de508a0ce197f497,1,credit_card,1,171.01
ord_6a1c87aaf5d6f03102d20473,1,paypal,1,646.39
ord_6a2a6e41c440559fe2612c59,1,credit_card,1,1357.43
ord_6a3e3eabc0cc2799fc92dce1,1,credit_card,2,116.66
ord_6a3e3eabc0cc2799fc92dce1,2,credit_card,2,116.66
ord_6a43d416df66ac9bdc3e61ed,1,credit_card,1,997.47
ord_6a589c5b22520643e3175520,1,debit_card,1,195.29
ord_6a5f0332a28f75b892ed003e,1,buy_now_pay_later,1,54.7
ord_6a5f0332a28f75b892ed003e,2,credit_card,2,54.7
ord_6a64993060912b0735f75fb4,1,buy_now_pay_later,1,633.11
ord_6a74ca1bf354f72608c21280,1,credit_card,1,399.28
ord_6a79f81790c7979b63008904,1,debit_card,1,1739.04
ord_6a8ba505a134869176596748,1,credit_card,1,91.48
ord_6a8bd024afc753d340067df4,1,debit_card,1,26.27
ord_6a8bda382b6f67a834a5b400,1,credit_card,1,464.93
ord_6a92382d21d6cfc4c0a19d2c,1,credit_card,1,2148.96
ord_6a9b9016537b1b97375f6908,1,debit_card,1,597.52
ord_6a9b9016537b1b97375f6908,2,credit_card,2,597.52
ord_6aa1d754a6c14d68a2785b56,1,credit_card,2,323.48
ord_6aa1d754a6c14d68a2785b56,2,credit_card,2,323.49
ord_6aae6991a4e77351dc6183d1,1,credit_card,1,22.53
ord_6abb20a775ee12744e66fcdd,1,credit_card,1,127.19
ord_6abdd5989af164953d091d38,1,credit_card,1,514.98
ord_6ac06091fc6d827809111347,1,credit_card,1,79.17
ord_6ac3200e05b0b1c72bdc5592,1,apple_pay,1,70.92
ord_6ac3200e05b0b1c72bdc5592,2,credit_card,2,70.93
ord_6ac757b2ffb3b0cc1de69c6b,1,debit_card,1,60.94
ord_6ac825b37c4ec4061ce66b8a,1,credit_card,2,644.54
ord_6ac825b37c4ec4061ce66b8a,2,credit_card,2,644.54
ord_6accade591a91bd8837536ca,1,credit_card,2,967.53
ord_6accade591a91bd8837536ca,2,credit_card,2,967.53
ord_6ad09cbda6a350b2ab0ad5b5,1,credit_card,1,31.51
ord_6ad1c993fad6699b8c78bf66,1,credit_card,1,1197.17
ord_6ad2bd0b08e67e5ffa04263d,1,credit_card,2,706.9
ord_6ad2bd0b08e67e5ffa04263d,2,credit_card,2,706.9
ord_6ad47f1ef705c72defc78a53,1,credit_card,1,3055.18
ord_6ad50c074605c814026fcb78,1,credit_card,1,239.83
ord_6ad7f4ab3cfd83845467a18b,1,credit_card,1,416.82
ord_6ae23026f8e92550c2f8635b,1,buy_now_pay_later,1,271.32
ord_6ae23026f8e92550c2f8635b,2,apple_pay,1,271.32
ord_6ae77fdea97e487f7e4af540,1,debit_card,1,2788.0
ord_6afcd455100316d586c751ad,1,credit_card,1,666.88
ord_6aff0e2abac5644d11b6ccc4,1,credit_card,1,1381.86
ord_6b032b8a4d061922cf2a48be,1,credit_card,1,1060.23
ord_6b0f3e2a2cf4d0b89ad2c873,1,credit_card,1,887.69
ord_6b17a78fd5a86df977c2dca2,1,paypal,1,68.59
ord_6b17a78fd5a86df977c2dca2,2,credit_card,2,68.59
ord_6b1ab22e8fe4266a3aa94f90,1,paypal,1,2271.57
ord_6b20a3306b0e10629cac6b87,1,credit_card,2,125.06
ord_6b20a3306b0e10629cac6b87,2,credit_card,2,125.07
ord_6b231d872912edc964887639,1,credit_card,1,31.76
ord_6b3a9de43be32ef1d81d4ae9,1,credit_card,2,95.99
ord_6b3a9de43be32ef1d81d4ae9,2,debit_card,1,95.99
ord_6b3eeae813dcddcd1e7bb87f,1,credit_card,1,501.24
ord_6b40785720ed6bde9b356442,1,debit_card,1,1234.85
ord_6b4792aaf622921363e5bac8,1,apple_pay,1,1316.45
ord_6b57b48ea88184b68a5f9d50,1,credit_card,1,470.27
ord_6b64bcbf5996589921c4429f,1,credit_card,2,39.04
ord_6b64bcbf5996589921c4429f,2,credit_card,2,39.05
ord_6b6e639796892c8c1f800a1a,1,credit_card,3,23.84
ord_6b6e639796892c8c1f800a1a,2,apple_pay,1,23.84
ord_6b6e639796892c8c1f800a1a,3,credit_card,3,23.83
ord_6b6faf0708e55be13a30a8e4,1,credit_card,1,370.9
ord_6b734dde0f42124ffc5cc25a,1,credit_card,2,540.1
ord_6b734dde0f42124ffc5cc25a,2,credit_card,2,540.11
ord_6b793f6a3ab389b7d91a4f76,1,credit_card,1,304.48
ord_6b7b6b73b11dbf1c1dd306b4,1,credit_card,3,668.58
ord_6b7b6b73b11dbf1c1dd306b4,2,credit_card,3,668.58
ord_6b7b6b73b11dbf1c1dd306b4,3,debit_card,1,668.58
ord_6b84b3f0dbd26ad16aea93d4,1,credit_card,2,144.54
ord_6b84b3f0dbd26ad16aea93d4,2,credit_card,2,144.53
ord_6b87c5d8c6df0660614bb00b,1,debit_card,1,28.89
ord_6b87c5d8c6df0660614bb00b,2,apple_pay,1,28.89
ord_6b87c5d8c6df0660614bb00b,3,credit_card,3,28.88
ord_6b92bcd344a407996d3a193e,1,credit_card,1,121.19
ord_6b9758d7909f649c7f8d74f6,1,credit_card,3,6.4
ord_6b9758d7909f649c7f8d74f6,2,credit_card,3,6.4
ord_6b9758d7909f649c7f8d74f6,3,paypal,1,6.39
ord_6ba187a302c468fe68fa6ad8,1,credit_card,1,501.8
ord_6ba5ac9aee2ef5b366dd0d89,1,credit_card,1,485.39
ord_6baf9de2fdb0c292d979a291,1,credit_card,1,59.4
ord_6bbcdc27bfa7e33e6d58586e,1,credit_card,1,22.3
ord_6bbd27f9088f34d9770fa387,1,credit_card,1,217.4
ord_6bbf369224d09d60fa67ab00,1,credit_card,3,63.12
ord_6bbf369224d09d60fa67ab00,2,credit_card,3,63.12
ord_6bbf369224d09d60fa67ab00,3,paypal,1,63.11
ord_6bc4182ba977fe56ad3f48a7,1,credit_card,1,948.36
ord_6bcf275c8126337fd0a286a8,1,credit_card,2,15.15
ord_6bcf275c8126337fd0a286a8,2,credit_card,2,15.15
ord_6bdb32ca60d66c0c143f3a00,1,credit_card,1,120.53
ord_6bf0db5778edd5558474b716,1,credit_card,3,816.9
ord_6bf0db5778edd5558474b716,2,credit_card,3,816.9
ord_6bf0db5778edd5558474b716,3,credit_card,3,816.9
ord_6bf4a62d1c69bce988c51592,1,debit_card,1,766.98
ord_6bf4aea6d8db608bf127340d,1,credit_card,1,2951.13
ord_6bfe71614a8b3489de7200c4,1,credit_card,1,1722.18
ord_6c03c250c72c91e05a337df6,1,credit_card,1,856.37
ord_6c04b99d757c5cd072a48b86,1,paypal,1,147.89
